saa_code;saa_xcoord;saa_ycoord
87117176;928166;2412501
87406009;0;0
87141416;925958;2392854
87141135;898910;2403945
87194258;830346;2503571
87192666;857668;2468956
84006965;0;0
85060004;0;0
80251355;0;0
80130179;0;0
81011700;0;0
84007070;0;0
80081414;0;0
10007898;0;0
84007310;0;0
79422048;0;0
83120295;0;0
51187930;0;0
54770156;0;0
79422006;0;0
85020016;0;0
80284299;0;0
53450866;0;0
56133363;0;0
80146167;0;0
53434662;0;0
71050138;0;0
71793042;0;0
71115110;0;0
82002089;0;0
71502005;0;0
94321850;0;0
83117218;0;0
76005272;0;0
83001321;0;0
53336792;0;0
85034249;0;0
81017400;0;0
84005512;0;0
84005538;791642;2840847
80014159;0;0
80228130;0;0
80021774;0;0
81011379;0;0
81011791;0;0
80080150;0;0
81022285;0;0
71514042;0;0
87354597;309708;2250486
87481143;314259;2258578
87487835;416274;2285230
87484204;367305;2264929
87484360;354229;2272458
87484170;393432;2308017
87487876;406954;2265603
87486894;337590;2231689
87696831;691137;2281504
87683268;687862;2329718
87683136;664223;2365651
87683227;672073;2336854
87683102;654518;2371804
87286864;658394;2625576
87295055;726172;2555724
87345447;658726;2586219
87345280;640434;2613087
87281279;589987;2662139
87345439;657797;2587282
87295220;686256;2566834
87281055;657706;2632826
87295774;709854;2573322
87345207;653313;2600599
87281311;598377;2667746
87595504;473983;2021046
87595777;497781;1985574
87595124;489219;2047499
87491274;377868;1996752
87582668;322184;1968198
87581801;371131;1981880
87491217;386007;2015295
87491266;379412;2000839
87619973;570978;1948690
87324061;321478;2006313
87581215;361853;2008505
87581256;357106;2027357
87491241;380969;2002818
87584730;381276;1995141
87491209;385387;2019116
87584722;384477;1994129
87582445;347030;1970662
87582155;382235;1867286
87671032;386093;1865739
87516161;413158;1889925
87673103;339681;1897851
87673269;311164;1858730
87465070;387278;1880539
87462424;463181;1912372
87465542;0;0
87586321;464847;1897608
87613836;500039;1945777
87165506;575506;1956392
87165522;551662;1975655
87619940;555564;1941731
87619908;530856;1941956
87613745;517639;1942235
87619965;566172;1943794
87613786;508550;1945428
87594754;556358;1991378
87613042;546260;1979916
87613562;552019;1940637
87165654;559226;1971251
87169581;0;1944515
87671610;415353;1815762
87617001;421394;1755936
87617027;417711;1807152
87671529;418084;1798963
87176131;428017;1801877
87176115;427853;1801807
87678052;423611;1781851
87671669;410062;1837676
87618678;438913;1771282
87678029;436967;1762782
87671677;410933;1841860
87715417;876976;2181356
87718890;869402;2221300
87185538;852674;2287870
87143222;834811;2300560
87435131;0;0
87142695;841293;2292266
87438655;845728;2277122
87185595;902155;2320591
87185447;872064;2291943
87117374;865509;2323840
87185520;856528;2288571
87185165;882829;2299365
87185009;886694;2297874
87184200;935486;2307494
87481770;235931;2264615
87110262;0;0
87481176;332700;2233834
87481788;233857;2265751
87481697;244575;2264396
87481713;260153;2267656
87213512;305183;2253660
87481184;325917;2266734
87481747;246001;2262853
87481069;297334;2252626
87328625;285332;2241999
80103663;0;0
54531194;0;0
83067256;0;0
79436055;0;0
70961409;0;0
71811000;0;0
83020834;0;0
83024414;0;0
71506006;0;0
71120147;0;0
81012328;0;0
80220236;0;0
80016774;0;0
74024802;0;0
76006148;0;0
88713081;0;0
85044149;0;0
71180000;0;0
71100000;0;0
83009514;0;0
54565523;0;0
74026112;0;0
70296806;0;0
82003285;0;0
80053868;0;0
80201434;0;0
80077990;0;0
80030361;0;0
70779108;0;0
71204008;0;0
84001131;0;0
80011718;0;0
88311381;0;0
80190389;0;0
88963884;0;0
79420067;0;0
54751867;0;0
54330423;0;0
80190587;0;0
76013888;0;0
88317818;0;0
80155770;0;0
74004317;0;0
83045039;1029063;1878631
88843193;0;0
88142580;0;0
54331124;0;0
85011593;0;0
80132415;0;0
81023358;0;0
83017178;0;0
54769349;0;0
85152967;0;0
83111369;0;0
54571992;0;0
81029744;0;0
76007161;0;0
54331629;0;0
88120055;0;0
80135749;0;0
85034009;0;0
80270215;0;0
80015040;0;0
84001453;0;0
87187930;993676;2298727
71514059;0;0
71792030;0;0
83015248;0;0
83047167;0;0
84001479;0;0
70389908;0;0
83118182;0;0
71613070;0;0
83025064;0;0
71653000;0;0
85030106;0;0
80066407;0;0
87151589;0;0
87401901;507717;2496722
87442764;621529;1875960
RATchati;597390;2423612
87543207;595874;2428306
87758607;600849;2429051
87271031;601346;2431326
87393033;598245;2429338
87281873;601528;2431239
87113001;601662;2430918
87271007;601349;2431315
87393041;597451;2429303
87547315;600540;2428349
87986661;602936;2425769
RATolymp;602253;2425412
87600114;0;0
RATorlea;599169;2424890
87984443;596168;2431063
87591149;600628;2428354
87682203;626292;2386365
87430884;668922;2421772
87684118;626381;2370480
87682450;634267;2378733
87116111;618055;2430698
87682146;615562;2407644
87116301;654789;2423522
87594994;634774;2433967
87682476;641563;2375673
87116319;626976;2431586
87985614;623302;2426341
87595017;639385;2440056
87316752;547586;2563458
87313478;633492;2534658
87009712;483482;2529989
87007146;483038;2542437
87411181;509934;2481484
87314906;641472;2265396
87453381;607381;2196498
87576280;595320;2215028
87309773;578261;2240347
87576454;636918;2222328
87310813;593067;2221427
87576009;579046;2247454
87394411;525037;2374694
87394452;512600;2358052
87574509;518387;2333112
87394155;542423;2390443
87393470;539466;2419205
87286096;646367;2623825
87286575;667871;2608610
87223263;652410;2627423
87286112;648265;2624490
87295543;714405;2586717
87345546;680288;2564075
87345249;649501;2605810
87343319;681407;2600050
87295022;721905;2588962
87295709;719338;2567152
87345405;655330;2595992
87286625;659620;2615214
87343301;675348;2599338
87286435;641052;2617615
87317255;594202;2605770
87317230;583325;2600169
87342097;643173;2591386
87317586;548562;2635971
87345108;648316;2593654
87281071;562944;2656562
87342410;629197;2614220
87316687;560145;2647119
87342279;608959;2624409
87342238;610117;2618578
87317206;571127;2601518
87345272;639551;2611482
87345264;638318;2608623
87342337;600178;2598229
87345215;636955;2603154
87317123;548880;2641349
87407056;929790;2415111
87405712;858898;2399709
87141804;876540;2431186
87141572;882223;2398541
87117572;833660;2500376
80194324;0;0
80100917;0;0
84007021;0;0
80145060;1085273;2453371
70489302;0;0
51005488;0;0
80081380;0;0
71641001;0;0
74046615;0;0
71302000;0;0
51189068;0;0
54537795;0;0
80224139;0;0
84007377;0;0
25112904;0;0
87174839;440885;1793426
87671339;406007;1791574
87671651;413319;1831559
87671545;418915;1794352
87671552;419971;1791863
87671750;403400;1776297
87620096;402127;1778446
87176107;417621;1804465
87173906;460422;1775177
87462705;416892;1806036
87443457;443581;1793803
87620179;413887;1768588
87615005;584086;1880077
87442814;595989;1879193
87447102;609201;1832283
87441782;0;0
87615484;570724;1850540
87615252;564473;1878369
87442517;585806;1889906
87177246;619885;1829580
87442533;587316;1884649
87442269;557844;1842570
87165845;603224;1832104
87442863;0;0
87165944;570878;1849696
87138073;576554;1827741
87615492;580026;1846944
87613398;528523;1899365
87462820;504706;1883552
87442426;554919;1915215
87611855;478951;1903987
87449108;508171;1877169
87611244;520166;1890863
87613331;533520;1918900
87551895;0;1885219
87449132;0;0
87594465;545374;2020376
87594481;549782;2024064
87594424;527581;2015039
87594820;537882;2059838
87594135;572019;2039410
87592170;572001;2065010
87344598;591796;2055953
87418236;0;0
87594556;541930;2004628
87594036;539471;2047197
87594606;530105;2021564
87597708;575775;2124816
87597666;555093;2106236
87445254;593846;2078268
71801142;0;0
81036202;0;0
80146258;0;0
84004309;0;0
71792000;0;0
80141721;0;0
81031070;0;0
85021566;0;0
80211698;0;0
84004358;0;0
80021444;0;0
82003301;0;0
83114611;0;0
87495770;0;0
80295485;0;0
85021139;0;0
70897600;0;0
83123281;0;0
80534008;0;0
10002659;0;0
83045153;0;0
53334510;0;0
83045294;0;0
53325084;0;0
71550200;0;0
71609110;0;0
83082024;0;0
71563120;0;0
83002162;0;0
86005017;0;0
83017004;1136270;2077332
83016451;0;0
70137802;0;0
80202911;0;0
76013649;0;0
80296442;0;0
76022046;0;0
83033100;0;0
80195859;0;0
83064113;0;0
85014217;0;0
54343020;0;0
70768002;0;0
71113000;0;0
81019257;0;0
74001440;0;0
84000554;0;0
84000794;0;0
85051656;0;0
83045138;0;0
71609016;0;0
83120196;0;0
79431007;0;0
83007450;0;0
83058156;0;0
80262493;0;0
70300400;0;0
54750356;0;0
83013011;0;0
83002329;0;0
54538132;0;0
85013946;0;0
83118208;0;0
71330134;0;0
53320150;0;0
83028316;0;0
94410200;0;0
83013078;0;0
71550129;0;0
85001255;0;0
88960080;716155;2716017
80222968;0;0
82001164;0;0
53009460;0;0
80011460;0;0
85090738;0;0
88923383;0;0
53408302;0;0
80138289;0;0
88958025;0;0
84841730;0;0
88311126;0;0
88314013;0;0
80253450;0;0
54753251;0;0
76007476;0;0
80227421;0;0
70641704;0;0
54532606;0;0
82001339;0;0
84001982;0;0
88916528;0;0
84001941;0;0
80153304;0;0
70154401;0;0
80290627;0;0
80282277;0;0
70932806;0;0
87491159;386950;2046700
87491183;385590;2034850
83111328;0;0
88116010;0;0
81012047;0;0
83002048;954107;2014365
80103580;0;0
83120022;0;0
71111112;0;0
71203133;0;0
10335141;0;0
53513580;0;0
85041343;0;0
10003566;0;0
80203158;0;0
83070045;0;0
70613307;0;0
53538132;0;0
83067702;0;0
83117127;0;0
54756528;0;0
54749457;0;0
53111030;0;0
54752360;0;0
56156265;0;0
83118026;0;0
83030106;0;0
88967356;0;0
56132506;0;0
71654111;0;0
83075044;0;0
85093617;0;0
56176958;0;0
54572362;0;0
83064162;0;0
56157503;0;0
83023192;0;0
56177253;0;0
71542019;0;0
55138628;0;0
88843359;0;0
79421032;0;0
51003764;0;0
54344820;0;0
80142455;0;0
80291534;0;0
80262949;0;0
80145839;0;0
85074807;0;0
80190017;0;0
80210658;0;0
80151720;0;0
71114009;0;0
85030064;0;0
84007450;0;0
87745927;0;0
87326462;808740;2360712
RATbasti;602405;2428284
87588285;602850;2425718
RATgraus;602071;2427311
87758003;596955;2430598
87686030;602600;2427357
87758615;600298;2427629
87381020;595981;2431041
87547000;602169;2427033
87391102;598483;2426558
87381012;597190;2431908
87591180;601639;2430867
87594929;601354;2431332
87591156;598596;2426687
87414441;601413;2425887
87433151;605165;2429585
87981738;604051;2432244
RATstlaz;599176;2430886
87116616;649100;2444647
87430918;667619;2421868
87590547;618994;2396359
87116509;650494;2440348
87116350;661598;2423982
87111849;632764;2430346
87116640;653092;2455083
87116392;670660;2420906
87682211;628858;2379792
87116269;645414;2423755
87116632;650871;2447274
87116228;639211;2415345
87168849;499992;1946861
87613091;576210;1955891
87613323;534129;1926081
87165530;551662;1972345
87517748;568784;1946872
87169011;515833;1942683
87613596;565293;1944963
87169250;509290;1944957
87613794;504136;1945181
87165621;563878;1969051
87620112;569603;1947223
87167049;547394;1941290
87169482;497531;1944737
87620005;500222;1944291
87620120;418198;1797740
87620088;401290;1783016
87158006;592542;2132339
87597781;580868;2119886
87597625;541932;2121833
87157867;549467;2105676
87417774;0;0
87592493;539236;2154299
87592667;507419;2089178
87417709;0;0
87592360;530190;2130534
87592022;515715;2093706
87592279;530377;2070227
87592725;509788;2077465
87592717;481626;2097731
87450031;0;0
87157941;0;0
87592345;533421;2116660
87592824;511621;2058285
87115113;525668;2072240
87723544;807441;2096146
87745711;867416;2133030
87556597;884456;2146060
87745265;885873;2152447
87723767;811696;2121890
87723718;799828;2100421
87743534;855625;2145333
87725804;797021;2144057
55010249;0;0
76022129;0;0
71222000;0;0
88213116;0;0
83009548;0;0
80020479;0;0
71791046;0;0
88913140;0;0
87116731;637980;2431719
87758714;596727;2421014
87983361;0;0
87338194;808324;2376958
87574665;492077;2288622
87694778;755002;2136118
87345389;671062;2587414
87406660;844474;2504218
87141184;921340;2412370
87141077;880003;2424231
87215103;929293;2414671
87141093;886708;2413435
87141069;873965;2423259
87194001;848786;2507182
87477588;848290;2507044
87407080;908020;2407445
80284257;0;0
81223032;0;0
80142893;1016046;2408545
70907907;0;0
71093831;0;0
83069153;0;0
76023424;0;0
76005108;0;0
70500405;0;0
88120709;0;0
20198101;0;0
70969105;0;0
80260281;0;0
80205815;0;0
10003756;0;0
80210112;0;0
74027748;0;0
76023242;0;0
55036244;0;0
54351759;0;0
83072306;0;0
70421602;0;0
88336701;0;0
76021139;0;0
76023135;0;0
88860090;0;0
80021402;0;0
80212340;0;0
94380000;0;0
88427542;0;0
53510594;0;0
81021170;0;0
80144667;0;0
80212290;0;0
80212498;0;0
80144089;0;0
80190314;0;0
80060061;0;0
83120089;0;0
55035667;0;0
70247106;0;0
71718023;0;0
84000901;0;0
83111088;0;0
85001222;0;0
80056069;0;0
55180360;0;0
83098319;0;0
71201111;0;0
71653020;0;0
87321794;304794;2145914
87491803;338516;2075043
87321893;314454;2140691
87491811;345457;2079371
87487249;383950;2208033
87389890;365467;2218313
87575589;415636;2187647
87485300;385115;2150398
87485490;404906;2159398
87571729;431782;2228559
87571711;436065;2235008
87575142;463660;2203631
87443671;533095;1833847
87618116;524082;1831418
87611400;524659;1836976
87449074;573110;1828735
87611103;485651;1793885
87618801;487631;1789468
87353573;524375;1844181
87353599;521956;1844687
87551945;530544;1847367
87443739;528009;1845568
87443150;548918;1851540
87177691;549142;1822779
87618215;545207;1825917
87462374;459114;1849815
87534321;972554;2317038
87534339;971811;2317189
87182717;969799;2332503
87182337;971405;2340762
87214841;963172;2373826
87182535;942034;2321918
87182881;956068;2323452
87181065;969950;2305180
87182584;954054;2326573
87718841;861403;2231342
87715193;893531;2208125
87718429;892058;2261923
87718536;898187;2247009
87718528;893773;2248291
87718130;864579;2234639
87184523;936132;2288539
87718403;885475;2259818
87718502;885086;2252360
87718544;903648;2246614
87718155;861051;2218194
87713412;839172;2237719
87718866;850769;2231489
87715441;882774;2176218
87718338;856847;2244722
88141671;0;0
83071019;0;0
10313015;0;0
83058198;0;0
85052167;0;0
80192617;0;0
82002370;903647;2581009
80228221;0;0
76013805;0;0
83082172;0;0
85021340;0;0
82003160;0;0
80201749;0;0
20510206;0;0
80223792;0;0
54542571;0;0
83057067;0;0
85032383;0;0
80112060;0;0
74032565;0;0
76005181;0;0
83032052;0;0
83078170;0;0
80253914;939007;2481475
80253567;0;0
71652000;0;0
85016006;0;0
71112128;0;0
83021147;0;0
83045054;0;0
80212191;0;0
20033068;0;0
83047183;0;0
71314000;0;0
84005447;0;0
55059261;0;0
74039420;0;0
71609040;0;0
83117275;0;0
84005496;0;0
88242321;0;0
85090605;0;0
80534180;0;0
85021121;0;0
81223081;0;0
85032334;0;0
80224717;0;0
80144642;0;0
83117721;0;0
81011106;0;0
87170555;459555;1778862
87671180;428124;1801800
87678037;436179;1760592
87678060;0;1778038
87620153;399401;1768534
87443416;449433;1804864
87174797;425495;1755762
87620138;418597;1795637
87671396;401546;1780188
87633958;405372;1790653
87173468;458526;1781718
87462721;414235;1828790
87177428;419883;1811405
87671560;420824;1789721
87618710;460621;1774851
87671248;417531;1804854
87671347;409606;1839591
87440339;416345;1805739
87671636;415540;1823411
87447086;598411;1834849
87442772;610011;1876289
87442830;0;0
87443093;565423;1861246
87615468;591323;1843987
87505941;0;0
87449066;584950;1832600
87443085;571983;1862292
87442335;595122;1842142
87615310;557433;1872880
87615542;603066;1832832
87177253;604456;1832885
87442848;570939;1879838
87615344;547159;1863967
87235655;578048;1827937
87615674;598266;1899885
87442806;599531;1877188
87447854;0;0
87611681;514659;1874347
87611475;499254;1881818
87611889;499080;1900903
87441840;520430;1891008
87442418;0;0
87449090;0;0
87594234;532222;2029089
87645705;612999;2045114
87594119;564232;2036643
87418251;596639;2067732
87450049;536114;2060159
87417881;584878;2052007
87594176;555437;2034839
87117598;841713;2503064
87141242;912648;2395592
87141507;878075;2408464
87141820;872375.87;2439990.47
87141127;896019;2408309
87141044;859829;2414451
87141101;893106.47;2411471.9
87194498;839108;2502120
87141549;877886;2403433
87458836;0;0
87175240;885932;2496145
87175067;817458;2417359
87534057;0;0
87117515;906853;2483935
87192401;873441;2459457
87117697;943041;2422757
87477562;942952;2434394
87406728;905553;2485081
87192211;890540;2459034
87476861;935663;2466932
87213314;976996;2459045
87406868;931227;2467303
87193516;930378;2467303
87476879;943511;2437715
87191395;902569;2483664
87191114;878785;2479687
87117523;911319;2478184
87117689;939692;2419738
87463612;955036;2423301
87193664;950185;2459215
87406827;883560;2490329
87142109;880681;2445265
87215160;961502;2425897
87477158;915388;2481042
87193557;937473;2466325
87407171;915489;2444904
87191718;870000;2478508
87193797;962791;2461602
87193623;947307.9;2465333.27
87193789;960184.67;2462104.06
87215269;944170;2436210
87192229;892732.73;2457082.44
87407189;947188;2425802
87477638;948036;2425837
87193631;948841.96;2464839.62
87193508;932395;2467383
87191130;877948.12;2485165.09
87192088;878720.23;2467933.48
87144147;895428;2338764
87405811;938413;2343539
55144238;0;0
76023515;0;0
76011106;0;0
80659714;0;0
54730747;0;0
80196303;0;0
80291260;0;0
85043000;0;0
71132000;0;0
83111138;0;0
76013615;0;0
76024067;0;0
80156315;0;0
84001180;0;0
80021733;0;0
74003897;0;0
79447128;0;0
83020263;0;0
88228148;0;0
79440040;0;0
84001271;0;0
94291570;0;0
83118570;0;0
80195057;0;0
80015685;0;0
81004670;0;0
80137505;0;0
84001339;0;0
85083055;0;0
71111096;0;0
86000158;0;0
80140400;0;0
88910090;0;0
88130039;0;0
76022236;0;0
80021816;0;0
55100170;0;0
80251108;0;0
80220202;0;0
88954550;0;0
53503425;0;0
56181156;0;0
71610097;0;0
71654090;0;0
71550012;0;0
71742170;0;0
85053041;0;0
83030163;0;0
83092114;0;0
71712042;0;0
87185629;898956;2331444
87117390;875154;2316105
87117424;883130;2302708
87143362;842202;2288585
87117382;869246;2317207
87184507;933340;2295360
87185405;878818;2296322
87151761;852225;2316204
87185124;878307;2305323
87397182;881646;2275924
87185488;860995;2290430
87142174;857821;2320432
87184002;939318;2302383
87184267;950065;2300460
87481200;295390;2245385
87537050;0;0
87462978;0;0
87471219;284393;2308418
87481366;283798;2229565
87110254;270637;2238217
87481846;266389;2280028
87481762;239404;2264591
87481812;288265;2260960
87321745;256992;2264368
87476754;268287;2292695
87481408;311030;2249942
87484048;383761;2278101
87484139;387909;2289812
87484303;356546;2234512
87487884;402838;2269689
87213579;358850;2303443
87474445;356909;2371476
87478743;360051;2349097
87478545;390677;2354651
87462937;0;0
87396218;425241;2350161
87396093;434469;2369501
87358655;428573;2312683
87396002;439965;2335108
87396044;440340;2352424
87396408;399529;2319232
87396366;427273;2323972
87396598;448311;2298750
87320739;266280;2220739
87481457;327392;2234948
87486126;317643;2218559
87486258;330962;2168628
87489146;345116;2168155
87333005;357553;2202714
87486563;272495;2199668
87682179;621240;2393505
87590562;6235561;2392141
87682278;634308;2375599
87116558;664684;2442118
87115873;670207;2394493
87590505;615562;2407644
87595025;623033;2421933
87116368;664099;2422718
87682252;631785;2377226
87595058;0;0
87116293;622252;2430812
87682443;630814;2381381
87393363;566180;2429101
87561951;0;0
87432849;0;0
87386763;561370;2440697
87382473;580933;2430014
87393348;558426;2403185
87382457;584332;2429213
87381590;554527;2443009
87382812;581121;2431489
87381830;568182;2445379
87386680;568991;2443920
87393447;553526;2425617
87393629;572346;2425879
87393223;580629;2422311
87758896;580431;2411627
87393835;575748;2419673
87381814;572700;2445495
87604850;0;0
87591875;571114;2417530
87382861;585225;2423487
87386649;575295;2437974
87414607;0;0
87591792;587854;2422512
87681437;602569;2392632
87682138;614473;2409174
87545491;587814;2396256
87758862;586498;2410706
87574970;610134;2401727
87681601;609370;2400817
87990630;611535;2396417
87588269;599662;2407869
87574962;608432;2402739
87977942;606823;2403024
87758870;585299;2411103
87574921;603440;2410102
87545186;596629;2396330
87758797;594118;2414046
87545111;577441;2372197
87594622;526340;2028151
87418244;0;0
87594093;598273;2061882
87594614;528746;2024377
87592147;560225;2071348
87417808;573814;2134166
87641811;609742;2133601
87597856;586346;2090952
87417790;588170;2099161
87321190;0;0
87594895;589551;2081536
87597633;548729;2121432
87592378;534886;2138084
87596593;0;0
87592311;527897;2106278
87417691;0;0
87592337;533634;2110813
87417683;515868;2092887
87450007;529369;2069043
87157974;519560;2092863
87592691;492551;2098499
87592287;533174;2068086
87115121;522658;2082042
87157958;0;0
87157875;543166;2101082
87743716;832971;2110427
87743005;822104;2137395
87745240;885192;2149171
87743344;840469;2139599
87745141;875627;2136198
87743518;852552;2139624
87723528;803367;2094693
87743500;850125;2136723
87749473;876390;2137401
87465468;421982;1934036
87134395;468270;1921401
87464677;0;0
87465328;424959;1942359
87464719;0;0
87586545;427459;1947058
87586438;477713;1932166
87124073;470709;1927074
87465039;421072;1894448
87465609;470015;1935581
87517896;359540;1795577
87672774;360029;1782006
87465195;359695;1780419
87673095;290267;1843249
87448845;0;1809552
87673459;280057;1832843
87405605;926323;2369134
87144071;900485;2375313
87405795;936062;2338972
87144030;917707;2357777
87405803;922106;2342767
87405886;933385;2328306
87144733;921605;2378989
87141747;889882;2365260
87405993;881591;2372864
87144428;915989.1;2353507.74
87146035;886321;2369028
87405688;918272;2381257
87476846;0;0
87146225;920811;2338154
87144519;922974;2333842
87146274;944654;2373469
87405852;932101;2337219
87144667;927891;2339442
87146043;884653;2369617
87213835;986941;2434374
87214122;988597;2387948
87213173;977897;2437679
87214213;977985;2381473
87212514;972060;2434976
87214536;987689;2406848
87214221;978766;2386174
87214270;980382;2394002
87213058;999882;2437754
87212621;1003837;2435628
87212340;1009889;2428912
87213454;1011241;2455081
87212324;1006221;2423260
87214650;966042;2402525
87214577;981203;2405676
87674176;970525;2429241
87214585;978402;2405123
87213165;982397;2439809
87213249;989866;2450148
87110635;0;0
87367912;0;0
87215434;947270;2444375
87214205;977827;2377585
87214056;978982;2374637
87338525;999541;2409925
87212191;995050;2409449
87214825;971706;2376082
87213769;973184;2446869
87182238;968236;2303412
87215376;960657;2318049
87182659;955374;2347334
83068023;0;0
80100362;0;0
94343301;0;0
94484055;0;0
83045179;0;0
83032078;0;0
54332346;0;0
85015016;0;0
70241208;0;0
83017137;0;0
70326702;0;0
54535096;0;0
71610121;0;0
53115014;0;0
53323261;0;0
82001340;0;0
53200501;0;0
70245100;0;0
88452292;0;0
71505000;0;0
88712257;0;0
80296855;0;0
79425058;0;0
83118307;0;0
71032086;0;0
85016055;0;0
81010934;0;0
86000133;0;0
80053744;0;0
85094144;0;0
88961490;727146;2723776
80280875;0;0
51187880;0;0
80101816;0;0
84006858;0;0
80144659;0;0
80203059;0;0
85094078;0;0
80292854;0;0
80211680;0;0
88963702;0;0
81010082;0;0
80110205;0;0
88214361;0;0
80144238;0;0
84002063;0;0
71210104;0;0
80110114;0;0
74007757;0;0
80102897;0;0
87463158;0;0
87485086;354148;2156594
87473066;266713;2374568
87473553;169531;2389846
87473124;217229;2401646
87432377;0;0
87473082;252578;2385666
87473538;178108;2399694
87473520;182581;2400703
87473363;218357;2377252
87473116;231230;2397410
87414292;161482;2380563
87474221;108729;2401594
87474270;125943;2407909
87473777;161289;2371128
87476317;159767;2335360
87474155;139693;2347066
87474056;123486;2381182
87471524;321404;2351854
87478073;298252;2401654
87580944;0;0
87471334;313732;2335410
87471086;273738;2363648
87478123;290810;2400772
87471300;267789;2304049
87471318;306795;2342339
87471532;316922;2352727
87430132;0;0
87474692;0;0
87476226;193581;2318072
87003483;213647;2333184
87476424;188687;2298589
87476432;188260;2296202
87583005;430710;2074961
87583690;420027;2032645
87491472;404089;2077685
87485102;333216;2128924
87491191;387523;2027104
87485110;334945;2125601
87575274;446363;2171080
87575167;461729;2199767
87202473;459664;2174462
87595595;507460;2017421
87595165;470584;2028489
87584425;470774;1983109
87584441;473934;1983364
87584466;477692;1985110
87595132;484371;2039475
87595009;471922;2022063
87595264;454841;2015321
87758821;590803;2411961
87997056;0;0
87545202;597795;2404078
87991505;0;0
87681619;609226;2399357
87591776;610814;2412035
87381137;596099;2434169
87758698;598224;2420217
87591784;589120;2422941
87381129;597203;2433183
87386003;592916;2434579
87606541;0;0
87393306;594618;2425724
87758029;591683;2433045
87758052;587870;2432126
87393124;591042;2424776
87382267;586489;2426507
RATbobig;608328;2434308
87113407;610435;2432909
87271304;603535;2436216
87113522;615860;2431016
87113704;610943;2430279
87433201;0;0
87113209;604688;2433279
RATstden;601848;2438378
87983619;0;0
87986554;614178;2439124
87271452;612872;2440552
87986562;615121;2440246
87758201;612421;2417187
87545285;605477;2418471
87758300;611300;2428798
87758656;600320;2424128
87681155;606624;2422625
87546226;605946;2416325
87546291;601196;2415754
87758151;609981;2423111
87681825;608100;2414613
87984906;615545;2424995
87545293;604844;2422459
87276162;585788;2452365
87276642;590764;2448636
87381152;577252;2453130
87600197;577906;2450226
87381863;589514;2441174
87276022;597814;2441663
87432864;0;0
87534131;594634;2443520
87276196;603945;2442056
87276527;590727;2457350
87465260;0;0
87465138;0;0
87464925;0;0
87465146;360075;1802768
87566018;0;0
87673723;308817;1802793
87306720;335567;1835630
87672451;333786;1826574
87672840;362748;1762100
87673624;292977;1829900
87130864;562600;1777063
87611533;558684;1746952
87443952;532506;1783628
87611616;540390;1774317
87615740;560960;1773337
87447060;552791;1751082
87611525;558892;1739587
87611582;541379;1757803
87448746;549763;1788086
87447029;541692;1781957
87447011;541371;1780839
87445429;0;1781195
87611590;539663;1760981
87232181;515003;1754361
87611566;549356;1752487
87440362;592801;1949086
87138883;635513;1932530
87613109;579523;1953004
87462747;588963;1925562
87146498;592407;1951399
87146522;593130;1951162
87783761;638749;1930544
87613653;589171;1953358
87442368;0;0
87146597;580294;1933796
87442731;638429;1876751
87615732;602136;1909380
87442756;0;0
87462762;618413;1927844
87783423;651915;1896286
87783431;650654;1890553
87783365;657543;1925161
87442400;0;0
87613885;578410;1936416
87443614;540133;1826354
87611384;529513;1816673
87170357;460128;1776292
87678011;436713;1763480
87442178;538234;1849851
87611970;459203;1766221
87182253;959655;2302991
87182451;956826;2316547
87182089;980866;2316560
87182519;946322;2320591
87182782;951467;2329034
87296145;721418;2545123
87296343;701151;2510690
87296608;679303;2518390
87271783;668513;2477448
87313759;559375;2521123
87588400;0;0
87451278;596768;2514927
87299859;608374;2505825
87276311;625203;2482259
87276006;609665;2474016
87315184;614426;2510822
87313387;622177;2493475
87448944;591707;2507792
87272013;632016;2487764
87315176;613279;2506194
87313700;574779;2500792
87271585;636584;2467126
87276279;611179;2460100
87276410;602907;2467271
87588509;609839;2508504
87313684;583997;2483342
87588384;617574;2467649
87313353;617765;2507235
87317362;563312;2567490
87588434;597207;2542535
87315242;642048;2542360
87317495;549741;2563801
87316364;628645;2518600
87316075;592398;2546473
87316372;626821;2517977
87313114;580520;2554104
87316059;614592;2549698
87313049;601133;2540775
87313346;616377;2516082
87313320;610047;2531155
87313486;641309;2529830
87313395;575000;2531293
87588624;632963;2522573
87317404;552805;2586622
87299842;541566;2563096
87415323;491084;2481027
87415364;481486;2467729
87415620;528200;2464537
87415661;514367;2480582
87393587;505715;2418804
80145540;0;0
84842120;0;0
80151837;0;0
80214452;0;0
94390088;0;0
88214023;0;0
82001200;0;0
88334490;0;0
85052043;0;0
74008391;0;0
94783940;0;0
81012369;0;0
83069088;0;0
83050070;0;0
80023796;0;0
85041038;0;0
74009019;0;0
83111005;0;0
80221325;0;0
83050591;0;0
83060111;0;0
81011007;0;0
80110908;0;0
80111005;0;0
86000794;0;0
80294926;1098823;2473061
80291625;0;0
55162388;0;0
94535468;0;0
80262675;0;0
80534073;0;0
71691060;0;0
51007500;0;0
80151886;0;0
80110445;0;0
88317651;0;0
85010264;0;0
80190975;0;0
83123240;0;0
83117663;0;0
83078022;0;0
80066357;0;0
85001230;0;0
81019240;0;0
81019372;0;0
80290650;0;0
74013180;0;0
80130500;0;0
88450050;0;0
83114561;0;0
87595579;500282;2018528
87584755;376289;1996035
87582700;379061;1970608
87581736;367219;1991667
