prefixe;libelle;codeuic;coderesarail;codemnemo;tarentaise;localite;banlieue;pang;bipass;particularites;nrzonebanlieue;indicgp;numdep
0;ARGENTAN;87444539;FRART;ARGTA;;0;0;0;0;0;0.0;O;61
0;ARGENTEUIL;87381848;FRDDX;AGTEU;;0;0;0;0;0;75.0;O;95
0;ARGENTIERE HAUTE SAVOIE   (74);87746859;FRHVC;FRHVC;;0;0;0;0;0;0.0;N;74
1;ARGENTIERE LES ECRINS;87763557;FRIHC;LARGE;;0;0;0;0;0;0.0;N;5
0;ARGENTINE;87741272;FRHOG;AGTIN;;0;0;0;0;0;0.0;N;73
0;ARGENTON S/CREUSE GARE ROUTIER;87201566;FRNCR;FRNCR;;0;0;0;0;0;0.0;O;36
0;ARGENTON SUR CREUSE;87597120;FRFMT;ARGTO;;0;0;0;0;0;0.0;O;36
0;ARGENTON SUR CREUSE (LOCALITE);36059712;FRAGT;FRAGT;;1;0;0;0;0;0.0;N;36
0;ARGOL;87474734;FREBZ;ARGOL;;0;0;0;0;0;0.0;N;29
1;ARIANE;87751529;FRHXV;LARIA;;0;0;0;0;0;0.0;N;6
0;ARLANC;87734590;FRHMF;ARLAN;;0;0;0;0;0;0.0;N;63
0;ARLES;87753657;FRHZA;ARLES;;0;0;0;0;0;0.0;N;13
0;ARLEUX;87345421;FRDAM;ARLEU;;0;0;0;0;0;0.0;N;59
5;ARMEL;87471318;FRDXC;SARME;;0;0;0;0;0;0.0;N;35
0;ARMENTIERES;87286146;FRXRM;ARMEN;;0;0;0;0;0;0.0;N;59
0;ARNAGE;87396549;FRDMK;ARNAG;;0;0;0;0;0;0.0;N;72
0;ARNAGE (AV.NATIONALE);87360339;FRDBM;ARNGC;;0;0;0;0;0;0.0;N;72
0;ARNAGE (LOCALITE);72039654;FRADA;ARNGV;;1;0;0;0;0;0.0;N;72
0;ARNEKE;87281121;FRCIG;ARNEK;;0;0;0;0;0;0.0;N;59
0;ARPAJON;87545467;FRERB;ARPAJ;;0;0;0;0;0;75.0;N;91
0;ARPAJON SUR CERE;87645408;FRGBZ;ARPJC;;0;0;0;0;0;0.0;N;15
0;ARQUES LA BATAILLE;87415042;FRDPH;ARQLB;;0;0;0;0;0;0.0;N;76
0;ARRAINCOURT;87192153;FRBPJ;FRBPJ;;0;0;0;0;;0.0;N;57
0;ARRAS;87342014;FRQRV;ARRAS;;0;0;0;0;0;0.0;O;62
0;ARREAU;87677971;FRGKB;ARREA;;0;0;0;0;0;0.0;N;65
0;ARRENS MARSOUS;99225631;FRASA;FRASA;;0;0;0;1;0;0.0;N;65
0;ARREST (USINE MELIUS);87407502;FRRRE;FRRRE;;0;0;0;0;0;0.0;N;43
0;ARROMANCHES;99354696;FRAQR;FRAQR;;0;0;0;1;0;0.0;N;14
0;ARROS;87465161;FRGVN;FRGVN;;0;0;0;0;0;0.0;N;64
0;ARROU;87394486;FRDKU;ARROU;;0;0;0;0;0;0.0;N;28
0;ARS EN RE;87321844;FRSRE;FRSRE;;0;0;0;0;0;0.0;N;17
0;ARS SUR MOSELLE;87192401;FRBPY;ARSMO;;0;0;0;0;0;0.0;N;57
0;ARSONVAL;87215707;FRXAA;FRXAA;;0;0;0;0;0;0.0;N;10
0;ARTENAY;87543058;FREPJ;ARTEN;;0;0;0;0;0;0.0;N;45
0;ARTIGAT MONUMENT AUX MORTS;87443986;FRUOJ;FRUOJ;;0;0;0;0;0;0.0;N;9
0;ARTIGUELOUTAN RN;87448878;FRUJL;FRUJL;;0;0;0;0;0;0.0;N;64
0;ARTIGUES;87678078;FRGKL;FRGKL;;0;0;0;0;0;0.0;N;65
0;ARTIGUES             47;87124057;FRTGS;FRTGS;;0;0;0;0;0;0.0;N;47
0;ARTIX;87672212;FRGFF;ARTIX;;0;0;0;0;0;0.0;N;64
0;ARVANT;87734251;FRARV;ARVAN;;0;0;0;0;0;0.0;O;43
0;ARZON;99348839;FRAAO;FRAAO;;0;0;0;1;0;0.0;N;56
0;ARZVILLER;87215152;FRBZU;ARZVI;;0;0;0;0;0;0.0;N;57
0;ARZVILLER FONTAINES;87463620;FRZGY;FRZGY;;0;0;0;0;0;0.0;N;57
0;ARZVILLER LOC;57021515;FRZHR;FRZHR;;1;0;0;0;0;0.0;N;57
0;ASASP;87517896;FREOL;FREOL;;0;0;0;0;0;0.0;N;64
0;ASCOU PAILHERES;99328567;FRAUO;FRAUO;;0;0;0;1;0;0.0;N;9
0;ASCQ;87286864;FRASC;ASCQ;;0;0;0;0;0;0.0;O;59
0;ASNIERES;87381137;FRDCE;ASNIE;;0;0;0;0;0;75.0;O;92
0;ASNOIS;87696641;FRGTS;ASNOI;;0;0;0;0;0;0.0;N;58
0;ASPACH;87182436;FRBJZ;ASPCH;;0;0;0;0;;0.0;N;68
0;ASPACH (LOCALITE);68018243;FRAEQ;ASPAC;;1;0;0;0;0;0.0;N;68
0;ASPACH LE BAS;87215376;FRCAQ;FRCAQ;;0;0;0;0;0;0.0;N;68
0;ASPACH LE PONT;87182428;FRBJY;ASPCP;;0;0;0;0;;0.0;N;68
0;ASPREMONT;87763268;FRIGN;ASPRM;;0;0;0;0;0;0.0;N;5
0;ASPRES SUR BUECH;87763250;FRASH;ASPRE;;0;0;0;0;0;0.0;O;5
0;ASSAT;87672162;FRGFC;ASSAT;;0;0;0;0;0;0.0;N;64
0;ASSIER;87613075;FRFSD;ASSIE;;0;0;0;0;0;0.0;N;46
0;ASSIER (LOCALITE);46061307;FRFHT;FRFHT;;1;0;0;0;0;0.0;N;46
0;ASSIER (VILLE);87165472;FRFDV;FRFDV;;0;0;0;0;0;0.0;N;46
0;ASTAFFORT;87586321;FRFFG;ASTAF;;0;0;0;0;0;0.0;N;47
5;ASTIER;87595249;FRFLF;SATI;;0;0;0;0;0;0.0;N;24
0;ASTIS;87464917;FRIOP;FRIOP;;0;0;0;0;0;0.0;N;64
0;ATHIES SOUS LAON;87296327;FRCNM;ATHIE;;0;0;0;0;0;0.0;N;2
0;ATHIS MONS;87545251;FREQU;ATHIS;;0;0;0;0;0;75.0;N;91
0;AUBAGNE;87751750;FRHYD;AUBAG;;0;0;0;0;0;0.0;N;13
5;AUBAN;4075123;FRAAA;SAUBA;;1;0;0;0;0;0.0;N;4
0;AUBAZINE ST HILAIRE;87594465;FRFJO;AUBAZ;;0;0;0;0;0;0.0;N;19
0;AUBE (LOC);61044462;FRDSS;FRDSS;;1;0;0;0;0;0.0;N;61
0;AUBE CENTRE RN 26;87391672;FRDSU;FRDSU;;0;0;0;0;0;0.0;N;61
0;AUBECOURT;87192104;FRBPE;FRBPE;;0;0;0;0;;0.0;N;57
0;AUBENAS GARE;87764753;FROBS;FROBS;;0;0;0;0;0;0.0;O;7
0;AUBENAS GARE ROUTIERE;87535096;FRSSN;FRSSN;;0;0;0;0;0;0.0;O;7
0;AUBENAS LOC;7076475;FROBA;FROBA;;1;0;0;0;0;0.0;N;7
0;AUBENAS PLACE DE LA PAIX;87337089;FROBP;FROBP;;0;0;0;0;0;0.0;O;7
0;AUBENAS PONT D'AUBENAS;87422733;FROCP;FROCP;;0;0;0;0;0;0.0;N;7
0;AUBER;87758599;FRICT;FRICT;;0;0;0;0;;0.0;N;75
0;AUBERGENVILLE ELISABETHVILLE;87386730;FRDGF;AUBRG;;0;0;0;0;0;75.0;N;78
0;AUBIAC CHATEAU;87464693;FRIKO;FRIKO;;0;0;0;0;0;0.0;N;47
0;AUBIAT;87734111;FRHKU;AUBIA;;0;0;0;0;0;0.0;N;63
0;AUBIE ST ANTOINE;87491233;FREMY;AUBIE;;0;0;0;0;0;0.0;N;33
0;AUBIET;87611764;FRFQZ;AUBIT;;0;0;0;0;0;0.0;N;32
0;AUBIET CREDIT AGRICOLE;87166041;FRUCW;FRUCW;;0;0;0;0;0;0.0;N;32
0;AUBIET LOC;32061176;FRRIK;FRRIK;;1;0;0;0;0;0.0;N;32
0;AUBIGNAS PIGNATELLES;87240234;FRSBV;FRSBV;;0;0;0;0;0;0.0;N;7
0;AUBIGNE RACAN;87396572;FRDMN;AUBIR;;0;0;0;0;0;0.0;N;72
0;AUBIGNY AU BAC;87345447;FRDAO;AUBIB;;0;0;0;0;0;0.0;N;59
0;AUBIGNY EN ARTOIS;87342246;FRCXV;AUBAR;;0;0;0;0;0;0.0;N;62
0;AUBIGNY SUR NERE;87314518;FREYS;FREYS;;0;0;0;0;0;0.0;O;18
0;AUBIN;87613224;FRFSQ;AUBIN;;0;0;0;0;0;0.0;N;12
5;AUBIN DES BOIS;87447706;FRDUP;SAUBB;;0;0;0;0;0;0.0;N;14
5;AUBIN LE DEPEINT 37;87389098;FRDHD;FRDHD;;0;0;0;0;0;0.0;N;37
0;AUBIN LEP;87587931;FRLGL;FRLGL;;0;0;0;0;0;0.0;N;12
0;AUBIN LOC;12061325;FRRIN;FRRIN;;1;0;0;0;0;0.0;N;12
0;AUBIN PLACE MONTEILS;87609602;FRLHJ;FRLHJ;;0;0;0;0;0;0.0;N;12
5;AUBIN ST LUPERCE;87394213;FRDKG;SAUBL;;0;0;0;0;0;0.0;N;28
0;AUBIN ST VAAST;87316604;FRCVG;AUBIV;;0;0;0;0;0;0.0;N;62
5;AUBIN SUR MER;99354779;FRAUM;FRAUM;;0;0;0;1;0;0.0;N;14
5;AUBIN SUR SCIE;87415125;FRDPP;SAUSC;;0;0;0;0;0;0.0;N;76
0;AUBIN-CERONS CROIST D513/D222;87440362;FRTEV;FRTEV;;0;0;0;0;0;0.0;N;12
0;AUBOUE;87191684;FRABE;AUBOU;;0;0;0;0;;0.0;N;54
4;AUBRAIS ORLEANS;87543017;FRLAB;LAUBR;;0;0;0;0;0;0.0;O;45
0;AUBRIVES;87172122;FRBDJ;AUBRI;;0;0;0;0;0;0.0;N;8
0;AUBUSSON;87597823;FRFOE;AUBUS;;0;0;0;0;0;0.0;O;23
0;AUBUSSON GARE ROUTIERE;87417782;FRBNU;FRBNU;;0;0;0;0;0;0.0;N;23
0;AUBUSSON LOCALITE;23417780;FRUSO;FRUSO;;1;0;0;0;0;0.0;N;23
0;AUCAMVILLE GARE ROUTIERE;87447789;FRUMT;FRUMT;;0;0;0;0;0;0.0;N;31
0;AUCH;87611749;FRAUH;AUCH;;0;0;0;0;0;0.0;O;32
0;AUCH LE GARROS;87462374;FRUPE;FRUPE;;0;0;0;0;0;0.0;N;32
0;AUCH MAIRIE;87450528;FRUPB;FRUPB;;0;0;0;0;0;0.0;N;32
0;AUCH-GROUPE-SCOLAIRE;87462382;FRUPF;FRUPF;;0;0;0;0;0;0.0;N;32
0;AUCH-LE-SEILHAN;87134387;FRSHN;FRSHN;;0;0;0;0;0;0.0;N;32
0;AUCHY LES HESDIN;87317230;FRCWG;AUCHY;;0;0;0;0;0;0.0;N;62
0;AUCH-ZA-LAMOTHE;87168195;FRUDD;FRUDD;;0;0;0;0;0;0.0;N;32
0;AUDIERNE;99348706;FRAUD;FRAUD;;0;0;0;1;0;0.0;N;29
0;AUDRIEU;87444059;FRDRK;AUDRI;;0;0;0;0;0;0.0;N;14
0;AUDRUICQ;87281428;FRCIP;AUDRU;;0;0;0;0;0;0.0;N;62
0;AUDUN LE ROMAN;87194357;FRBTL;AUDUN;;0;0;0;0;0;0.0;N;54
0;AUDUN LE ROMAN (LOC);54019435;FRWCJ;FRWCJ;;1;0;0;0;0;0.0;N;54
0;AUDUN LE ROMAN HOTEL DE VILLE;87406009;FRZEX;FRZEX;;0;0;0;0;0;0.0;N;54
0;AUFFAY;87415158;FRDPS;AUFFA;;0;0;0;0;0;0.0;N;76
0;AUGERANS;87713909;FRGYD;FRGYD;;0;0;0;0;0;0.0;N;39
0;AUGY VAUX;87683607;FRGNF;AUGYV;;0;0;0;0;0;0.0;N;89
5;AULAIRE;87594622;FRFJZ;SAULA;;0;0;0;0;0;0.0;N;19
0;AULNAT AEROPORT;87562421;FRTKN;FRTKN;;0;0;0;0;0;0.0;N;63
0;AULNAY SOUS BOIS;87271411;FRCDF;AULNA;;0;0;0;0;0;75.0;O;93
0;AULNOYE AYMERIES;87295600;FRXOY;AULNO;;0;0;0;0;0;0.0;O;59
0;AULON;87321315;FRKOP;FRKOP;;0;0;0;0;0;0.0;N;23
0;AULT;99189191;FRAUA;FRAUA;;0;0;0;1;0;0.0;N;76
0;AULUS LES BAINS PONT;87232157;FRCBU;AULUS;;0;0;0;0;0;0.0;N;9
0;AUMALE;87313767;FRCSK;AUMAL;;0;0;0;0;0;0.0;N;76
0;AUMONT AUBRAC;87783266;FRINC;AUMON;;0;0;0;0;0;0.0;N;48
0;AUNEAU;87545657;FRERI;AUNEA;;0;0;0;0;0;0.0;N;28
5;AUNES;87773465;FRIJG;SAUNE;;0;0;0;0;0;0.0;N;34
0;AURAY;87476200;FRXUY;AURAY;;0;0;0;0;2;0.0;O;56
0;AUREC;87726760;FRHIQ;AUREC;;0;0;0;0;0;0.0;N;43
0;AUREILHAN;87617027;FRFWO;AUREI;;0;0;0;0;0;0.0;N;65
0;AURIAC HOTEL;87464909;FRIOK;FRIOK;;0;0;0;0;0;0.0;N;64
0;AURILLAC;87645002;FRAUR;AURIL;;0;0;0;0;0;0.0;O;15
0;AURIS;99380200;FRITC;AURIS;;0;0;0;1;0;0.0;N;38
0;AURON;99069200;FRAAY;AURON;;0;0;0;1;;0.0;N;6
0;AUSSOIS;99730230;FRIVH;AUSSO;;0;0;0;1;;0.0;N;73
0;AUTERIVE;87611384;FRFPW;AUTER;;0;0;0;0;0;0.0;N;31
0;AUTERIVE (31) ABRIS BUS - RN20;87612366;FRUQA;FRUQA;;0;0;0;0;0;0.0;N;31
0;AUTERIVE 32 D929;87443192;FRUJY;FRUJY;;0;0;0;0;0;0.0;N;32
0;AUTET;87185538;FRFJC;MAUSS;;0;0;0;0;0;0.0;N;70
0;AUTRANS;99380210;FRITD;AUTRA;;0;0;0;1;;0.0;N;38
0;AUTREVILLE;87117457;FRANP;AUTRV;;0;0;0;0;0;0.0;N;88
0;AUTREY;87144758;FRAZU;AUTRY;;0;0;0;0;0;0.0;N;88
0;AUTUN;87694570;FRGRD;AUTUN;;0;0;0;0;0;0.0;O;71
0;AUTUN BASE DU VALLON;87605162;FRJHF;FRJHF;;0;0;0;0;0;0.0;N;71
0;AUTUN LOC;71053645;FRRIR;FRRIR;;1;0;0;0;0;0.0;N;71
0;AUTUN LYCEE MILITAIRE;87605972;FRJHD;FRJHD;;0;0;0;0;0;0.0;N;71
0;AUTUN LYCEE TECHNIQUE;87536425;FRJFY;FRJFY;;0;0;0;0;0;0.0;O;71
0;AUTUN PLACE DU CHAMP DE MARS;87605147;FRJHC;FRJHC;;0;0;0;0;0;0.0;N;71
0;AUTUN PONT L'EVEQUE;87605154;FRJHE;FRJHE;;0;0;0;0;0;0.0;N;71
0;AUTUN ST JEAN;87478503;FRSDY;FRSDY;;0;0;0;0;0;0.0;N;71
0;AUVERS SUR OISE;87276543;FRCGU;AUVER;;0;0;0;0;0;75.0;N;95
0;AUXERRE ST GERVAIS;87683573;FRASG;AUXER;;0;0;0;0;0;0.0;N;89
0;AUXON (LOCALITE);10429760;FRXAO;FRXAO;;1;0;0;0;0;0.0;N;10
0;AUXON EGLISE;87117119;FRAMH;FRAMH;;0;0;0;0;0;0.0;N;10
0;AUXON ROUTE NATIONALE;87429761;FRXAU;FRXAU;;0;0;0;0;0;0.0;N;10
0;AUXONNE;87713347;FRGWS;AUXON;;0;0;0;0;0;0.0;N;21
0;AUZANCES;87641845;FRGAZ;AUZAN;;0;0;0;0;0;0.0;N;23
0;AUZEVILLE TOLOSAN (LEP AGRI.);87443697;FRUHZ;FRUHZ;;0;0;0;0;0;0.0;N;31
0;AUZITS AUSSIBALS;87613240;FRFSS;AUZIT;;0;0;0;0;0;0.0;N;12
0;AVAIL;87304691;FRAVI;FRAVI;;0;0;0;0;0;0.0;N;36
0;AVALLON;87683789;FRGNS;AVALL;;0;0;0;0;0;0.0;O;89
0;AVENAY;87171579;FRBCK;AVENA;;0;0;0;0;0;0.0;N;51
0;AVENSAC;87462804;FRFZT;FRFZT;;0;0;0;0;0;0.0;N;32
0;AVESNELLES;87295725;FRCMN;AVENL;;0;0;0;0;0;0.0;N;59
0;AVESNES;87295733;FRCMO;AVESN;;0;0;0;0;0;0.0;N;59
0;AVESSAC;87471235;FRDWU;AVESS;;0;0;0;0;0;0.0;N;44
0;AVIGNON (LOCALITE);84076500;FRAVN;AVGV;;1;0;0;0;0;0.0;N;84
0;AVIGNON CENTRE;87765008;FRAES;AVIGN;;0;0;0;0;2;0.0;O;84
0;AVIGNON SUD;87765024;FRIHW;AVIGC;;0;0;0;0;3;0.0;O;84
0;AVIGNON TGV;87318964;FRAVG;FRAVG;;0;0;0;0;2;0.0;O;84
0;AVIGNONET;87616011;FRFWK;AVIGT;;0;0;0;0;0;0.0;N;31
0;AVIGNONET LOC;31061606;FRRIU;FRRIU;;1;0;0;0;0;0.0;N;31
0;AVIGNONET MAIRIE;87177626;FRUBH;FRUBH;;0;0;0;0;0;0.0;N;31
0;AVILLY ST LEONARD;87278267;FRCHX;FRCHX;;0;0;0;0;0;0.0;N;60
0;AVION;87342584;FRCYT;AVION;;0;0;0;0;0;0.0;N;62
5;AVIT;87483990;FRGWX;FRGWX;;0;0;0;0;0;0.0;N;63
0;AVOISE;87396382;FRDME;AVOIS;;0;0;0;0;0;0.0;N;72
5;AVOLD;87193318;FRBRJ;SAVOL;;0;0;0;0;0;0.0;N;57
0;AVORD;87576439;FREYN;AVORD;;0;0;0;0;0;0.0;N;18
0;AVORIAZ;99198325;FRAVO;FRAVO;;0;0;0;1;0;0.0;N;74
0;AVOUDREY;87718551;FRHAX;AVOUD;;0;0;0;0;0;0.0;N;25
0;AVRANCHES;87448514;FRDVG;AVRAN;;0;0;0;0;0;0.0;N;50
5;AVRE - LA CHAMBRE;87741306;FRHOJ;SAVRE;;0;0;0;0;0;0.0;N;73
0;AVRECHY;87313296;FRCQY;AVREC;;0;0;0;0;0;0.0;N;60
0;AVREE;87691725;FRGPW;AVREE;;0;0;0;0;0;0.0;N;58
0;AVRICOURT (CAFE ST NICOLAS);87407049;FRZEG;FRZEG;;0;0;0;0;0;0.0;N;54
0;AVRICOURT (LOCALITE);54040704;FRWDP;FRWDP;;1;0;0;0;0;0.0;N;54
0;AVRICOURT (RUE DE LORRAINE);87407056;FRZEH;FRZEH;;0;0;0;0;0;0.0;N;54
0;AX LES THERMES;87611533;FRXLT;AXTHE;;0;0;0;0;0;0.0;N;9
0;AX LES THERMES LOC;9061153;FRXSO;FRXSO;;1;0;0;0;0;0.0;N;9
0;AX THERMES CENTRE;87441717;FRUOD;FRUOD;;0;0;0;0;0;0.0;N;9
0;AY;87171561;FRBCJ;AY;;0;0;0;0;0;0.0;N;51
5;AY;87574129;FREUB;SAY;;0;0;0;0;0;0.0;N;45
0;AYENCOURT;87588483;FRZHX;FRZHX;;0;0;0;0;0;0.0;N;80
0;AYGUESVIVES TICAILLE;87443614;FRUHS;FRUHS;;0;0;0;0;0;0.0;N;31
5;AYGULF;99351940;FRAYO;FRAYO;;0;0;0;1;0;0.0;N;83
0;AYRON;87519009;FREPB;AYRON;;0;0;0;0;0;0.0;N;86
0;AYTRE.PLAGE;87437806;FRXSP;FRXSP;;0;0;0;0;0;0.0;N;17
0;AYZAC;87620088;FRFYO;FRFYO;;0;0;0;0;0;0.0;N;65
0;AZAY LE RIDEAU;87571638;FRETJ;AZAYR;;0;0;0;0;0;0.0;N;37
0;AZAY LE RIDEAU (LOCALITE);37057163;FRRID;FRRID;;1;0;0;0;0;0.0;N;37
0;AZAY LE RIDEAU MAIRIE;87110296;FRABR;FRABR;;0;0;0;0;0;0.0;N;37
0;AZAY SUR CHER;87574442;FREUR;AZAYC;;0;0;0;0;0;0.0;N;37
0;AZAY SUR INDRE;87115337;FRAJY;AZAYI;;0;0;0;0;0;0.0;N;37
0;AZERAILLES;87141408;FRASL;AZERL;;0;0;0;0;0;0.0;N;54
0;BACCARAT;87141416;FRASM;BACCA;;0;0;0;0;0;0.0;N;54
3;BACHELLERIE;87595595;FRFLW;LBACH;;0;0;0;0;0;0.0;N;24
4;BACONNETS;87758771;FRIDL;FRIDL;;0;1;0;0;0;75.0;N;92
0;BAGIRY;87170357;FRGBP;FRGBP;;0;0;0;0;0;0.0;N;31
0;BAGNAC;87613604;FRFTS;BAGNA;;0;0;0;0;0;0.0;N;46
0;BAGNEAUX SUR LOING;87684191;FRGOB;BAGNX;;0;0;0;0;0;75.0;N;77
0;BAGNERES DE BIGORRE;87671578;FRGEC;BAGNE;;0;0;0;0;0;0.0;N;65
0;BAGNERES LOC;65067157;FRRIX;FRRIX;;1;0;0;0;0;0.0;N;65
0;BAGNEUX;87758680;FRIDC;FRIDC;;0;1;0;0;0;75.0;N;92
0;BAGNOLES DE L ORNE (LOC);61035248;FRBEO;FRBEO;;1;0;0;0;0;0.0;N;61
0;BAGNOLES DE L ORNE O. T.;87352484;FRBAN;FRBAN;;0;0;0;0;0;0.0;N;61
0;BAGNOLES ORNE-EGLISE STE MADE.;87449330;FRDVM;TESSE;;0;0;0;0;0;0.0;O;61
0;BAGNOLS CHADENET;87783647;FRINW;BAGCH;;0;0;0;0;0;0.0;N;48
0;BAGNOLS-STADE;87609354;FRJGU;FRJGU;;0;0;0;0;0;0.0;N;63
0;BAILLARGUES;87773457;FRIJF;BAILL;;0;0;0;0;0;0.0;N;34
0;BAILLEAU LE PIN;87394411;FRDKO;BAILP;;0;0;0;0;0;0.0;N;28
0;BAILLEUL;87286179;FRCJD;BAILE;;0;0;0;0;0;0.0;N;59
0;BAILLEUL SIR BERTHOULT;87342592;FRCYU;BAILB;;0;0;0;0;0;0.0;N;62
0;BAINS LES BAINS;87144147;FRAXW;BAINS;;0;0;0;0;0;0.0;N;88
0;BAINVILLE;87141531;FRASX;BAINV;;0;0;0;0;0;0.0;N;54
0;BAISIEUX;87286872;FRCKQ;BAISI;;0;0;0;0;0;0.0;N;59
0;BAJAMONT;87465583;FROLW;FROLW;;0;0;0;0;0;0.0;N;47
0;BALADOU;87517953;FREOR;FREOR;;0;0;0;0;0;0.0;N;46
0;BALAGNY ST EPIN;87313569;FRCRU;BALAG;;0;0;0;0;0;0.0;N;60
0;BALAZE;87471656;FRDXS;BALAZ;;0;0;0;0;0;0.0;N;35
0;BALAZUC-RD579;87420828;FRBZX;FRBZX;;0;0;0;0;0;0.0;N;7
0;BALBIGNY;87726869;FRHJA;BALBI;;0;0;0;0;0;0.0;N;42
0;BALE ST JEAN;87187930;FRSTJ;FRSTJ;;0;0;0;0;0;0.0;N;68
0;BALE/BASEL;87085010;FRZDH;FRZDH;;1;0;0;0;0;0.0;N;68
0;BALESMES SUR MARNE;87143404;FRAXF;BALES;;0;0;0;0;0;0.0;N;52
0;BALLAN;87571604;FRETF;BALLA;;0;0;0;0;0;0.0;N;37
0;BALLANCOURT;87681437;FRGLE;BALLC;;0;0;0;0;0;75.0;N;91
0;BALMA GRAMONT METRO;87442152;FRUEP;FRUEP;;0;0;0;0;0;0.0;N;31
0;BALME ARACHES;87746396;FRHUA;BALME;;0;0;0;0;0;0.0;N;74
0;BALSIEGES BOURG;87111864;FRCCG;BALSB;;0;0;0;0;0;0.0;N;48
0;BANASSAC LA CANOURGUE;87783324;FRINH;BANAS;;0;0;0;0;0;0.0;N;48
0;BANDOL;87755223;FRXBZ;BANDO;;0;0;0;0;0;0.0;N;83
0;BANNALEC;87474189;FREAQ;BANNA;;0;0;0;0;0;0.0;N;29
0;BANNAY BOURG;87314906;FRYNN;FRYNN;;0;0;0;0;0;0.0;N;18
0;BANNSTEIN;87213298;FRBWF;BANNS;;0;0;0;0;0;0.0;N;57
0;BANTZENHEIM;87182840;FRBGV;FRBGV;;0;0;0;0;0;0.0;N;68
0;BANYULS SUR MER;87784298;FRXBU;BANYU;;0;0;0;0;0;0.0;N;66
0;BAR LE DUC;87175042;FRXBD;BARDU;;0;0;0;0;0;0.0;O;55
0;BAR SUR AUBE;87118299;FRAPX;BARAU;;0;0;0;0;0;0.0;N;10
0;BAR SUR AUBE (LOCALITE);10011829;FRSAJ;FRSAJ;;1;0;0;0;0;0.0;N;10
0;BAR SUR AUBE HOPITAL;87215608;FRSAH;FRSAH;;0;0;0;0;0;0.0;N;10
0;BAR SUR AUBE PISCINE;87215616;FRSAP;FRSAP;;0;0;0;0;0;0.0;N;10
0;BARAQUE DE COMBROUZE;87442582;FRUND;FRUND;;0;0;0;0;0;0.0;N;12
0;BARAQUE DE CUSSAN;87442566;FRUNC;FRUNC;;0;0;0;0;0;0.0;N;12
0;BARAQUE DE GIRET;87442574;FRUIY;FRUIY;;0;0;0;0;0;0.0;N;12
0;BARAQUE LORTAL;87442590;FRUIZ;FRUIZ;;0;0;0;0;0;0.0;N;12
0;BARAQUETTE;87450759;FRUPC;FRUPC;;0;0;0;0;0;0.0;N;65
0;BARAQUEVILLE CARCENAC PEYRALES;87615757;FRFWH;BARAQ;;0;0;0;0;0;0.0;O;12
0;BARAQUEVILLE LE LAC;87442558;FRUNB;FRUNB;;0;0;0;0;0;0.0;N;12
0;BARAQUEVILLE PLACE CENTRALE;87441725;FRUGC;FRUGC;;0;0;0;0;0;0.0;N;12
0;BARBATRE RD PT DE GOIS;87462911;FRKBC;FRKBC;;0;0;0;0;0;0.0;N;85
0;BARBAZAN DEBAT EGLISE;87176024;FRUDR;FRUDR;;0;0;0;0;0;0.0;N;65
0;BARBENTANE ROGNONAS;87765305;FRIIB;BARBT;;0;0;0;0;0;0.0;N;13
0;BARBEREY;10013952;FRREY;FRREY;;1;0;0;0;0;0.0;N;10
0;BARBEREY CENTRE COMMERCIAL;87139527;FRSLP;FRSLP;;0;0;0;0;0;0.0;N;10
0;BARBEREY ROUTE DE MERY;87139535;FRBMY;FRBMY;;0;0;0;0;0;0.0;N;10
0;BARBEZIEUX;87491779;FRENW;BARBZ;;0;0;0;0;0;0.0;N;16
0;BARBEZIEUX LOCALITE;16049177;FRJER;FRJER;;1;0;0;0;0;0.0;N;16
0;BARBEZIEUX PISCINE;87437335;FRJDT;FRJDT;;0;0;0;0;0;0.0;N;16
0;BARBONVIELLE;87134361;FRVBB;FRVBB;;0;0;0;0;0;0.0;N;47
0;BARBOTAN LES THERMES;87516112;FRBQC;FRBQC;;0;0;0;0;0;0.0;N;32
0;BARCARES;99180513;FRBAU;FRBAU;;0;0;0;1;0;0.0;N;66
0;BARCELONNE DU GERS;87671057;FRGCQ;BARCN;;0;0;0;0;0;0.0;O;32
0;BARCELONNETTE;99040190;FRABW;BARCE;;0;0;0;1;;0.0;N;4
0;BARD LE REGULIER;87475723;FRHOC;FRHOC;;0;0;0;0;0;0.0;N;21
4;BARDYS;87592048;FRFGI;LBARD;;0;0;0;0;0;0.0;N;87
0;BAREGES;87620179;FRXBA;BAREG;;0;0;0;0;0;0.0;O;65
0;BARENTIN EMBRANCHEMENT;87411264;FRDNJ;BAREN;;0;0;0;0;0;0.0;N;76
0;BARENTON (LOC);2033237;FRBAL;FRBAL;;1;0;0;0;0;0.0;N;2
0;BARENTON BUGNY;87297291;FRCPF;BAREB;;0;0;0;0;0;0.0;N;2
0;BARENTON CEL;87332361;FRBAQ;FRBAQ;;0;0;0;0;0;0.0;N;2
0;BARENTON/SERRE;87332379;FRBAR;FRBAR;;0;0;0;0;0;0.0;N;2
0;BARFLEUR;99355255;FRBAH;FRBAH;;0;0;0;1;0;0.0;N;50
0;BARGES;87142182;FRAUK;BARGE;;0;0;0;0;0;0.0;N;70
0;BARISEY AU PLAIN/ALLAMPS;87117465;FRANQ;BARIP;;0;0;0;0;0;0.0;N;54
0;BARISEY LA COTE;87141754;FRATR;BARIC;;0;0;0;0;0;0.0;N;54
