saa_ide;csp_ide;saa_code;saa_name;coord;saa_xcoord;saa_ycoord;saa_insee;mainstoparea;mainconnection;carpark;multimodal;additionaldata;saa_visible
7099;2;OCE87443978;Pailhes-Mairie;527144,1789236;527144;1789236;9224;1;0;0;0;;1
7101;2;OCE87130831;Pamiers-Centre;540818,1790645;540818;1790645;9225;1;0;0;0;;1
7106;2;OCE87611731;St-Girons;502184,1776900;502184;1776900;9261;1;0;0;0;;1
7113;2;OCE87618884;St-Lizier;500940,1778397;500940;1778397;9268;1;0;0;0;;1
7118;2;OCE87611368;gare de Saverdun;537661,1804411;537661;1804411;9282;1;0;0;0;;1
7125;2;OCE87448738;Tour-du-Crieu-D119 (la);544406,1788563;544406;1788563;9312;1;0;0;0;;1
7130;2;OCE87130898;Varilhes-Centre;542119,1782726;542119;1782726;9324;1;0;0;0;;1
7133;2;OCE87130880;Vernet-Ariège-Abri-Bus;540804,1798243;540804;1798243;9331;1;0;0;0;;1
7138;2;OCE87609602;Aubin-Place-Monteils;0,0;0;0;12013;1;0;0;0;;1
7145;2;OCE87146621;Laroque-Bouillac;588172,1953623;588172;1953623;12030;1;0;0;0;;1
7150;2;OCE87441725;Baraqueville-Centre;607677,1919549;607677;1919549;12056;1;0;0;0;;1
7152;2;OCE87615757;gare de Baraqueville-Carce.Pey.;607267,1918805;607267;1918805;12056;1;0;0;0;;1
7157;2;OCE87789388;Creissels;658105,1898502;658105;1898502;12084;1;0;0;0;;1
7164;2;OCE87440016;Fouillade (la);576444,1914473;576444;1914473;12105;1;0;0;0;;1
7169;2;OCE87157024;Lanuéjouls;586012,1936015;586012;1936015;12121;1;0;0;0;;1
7171;2;OCE87138966;Cornuejouls-Abri;653054,1927612;653054;1927612;12123;1;0;0;0;;1
7176;2;OCE87138362;La-Roquette-Hôt.-Rocade;623596,1930075;623596;1930075;12131;1;0;0;0;;1
3811;2;OCE87758839;gare de Le Guichet;589312,2411829;589312;2411829;91471;1;0;0;0;;1
3816;2;OCE87495721;Aristide-Briand-Noctili;0,0;0;0;91479;1;0;0;0;;1
3823;2;OCE87545509;gare de St-Chéron;584420,2394714;584420;2394714;91540;1;0;0;0;;1
3828;2;OCE87545517;gare de Sermaise;580224,2393008;580224;2393008;91593;1;0;0;0;;1
3835;2;OCE87984104;Viry-Châtillon-Blazy;602852,2409558;602852;2409558;91687;1;0;0;0;;1
3840;2;OCE87758763;gare de Fontaine-Michalon;597063,2416078;597063;2416078;92002;1;0;0;0;;1
3842;2;OCE87758771;gare de Les Baconnets;596394,2415677;596394;2415677;92002;1;0;0;0;;1
3847;2;OCE87381079;gare de Bois-Colombes;595304,2435033;595304;2435033;92009;1;0;0;0;;1
3854;2;OCE87393173;gare de Chaville-Velizy;588788,2422385;588788;2422385;92022;1;0;0;0;;1
3859;2;OCE87432856;Courbevoie-Becon-Noctil;0,0;0;0;92026;1;0;0;0;;1
3862;2;OCE87758011;gare de Grande-Arche-La Défense;592793,2432805;592793;2432805;92026;1;0;0;0;;1
3868;2;OCE87271205;gare de Gennevilliers;597883,2437235;597883;2437235;92036;1;0;0;0;;1
3875;2;OCE87393108;gare de Meudon;592979,2424064;592979;2424064;92048;1;0;0;0;;1
3880;2;OCE87758045;gare de Nanterre-Ville;589673,2433033;589673;2433033;92050;1;0;0;0;;1
3882;2;OCE87382382;gare de Puteaux;592444,2431693;592444;2431693;92062;1;0;0;0;;1
3887;2;OCE87758722;gare de Robinson;595959,2420179;595959;2420179;92071;1;0;0;0;;1
3894;2;OCE87382374;gare de Suresnes-Mont-Valérien;591523,2430383;591523;2430383;92073;1;0;0;0;;1
3899;2;OCE87271411;gare de Aulnay-sous-Bois;611577,2437084;611577;2437084;93005;1;0;0;0;;1
3906;2;OCE87431791;gare de Rougemont-Chanteloup;613142,2436948;613142;2436948;93010;1;0;0;0;;1
3911;2;OCE87987008;Carrefour-18-Juin-40;0,0;0;0;93031;1;0;0;0;;1
3913;2;OCE87271122;gare de Epinay-Villetaneuse;599432,2439990;599432;2439990;93031;1;0;0;0;;1
3918;2;OCE87113886;gare de L'Abbaye;613225,2436020;613225;2436020;93046;1;0;0;0;;1
3925;2;OCE87986943;Noisy-le-Grand-Mont-Est;615511,2426978;615511;2426978;93051;1;0;0;0;;1
3931;2;OCE87113472;gare de Raincy-Villemom.-Montf;612881,2432346;612881;2432346;93062;1;0;0;0;;1
3933;2;OCE87433128;Rosny-Bois-Perrier-Noct;610640,2431610;610640;2431610;93064;1;0;0;0;;1
3938;2;OCE87271015;gare de St-Denis;600696,2437396;600696;2437396;93066;1;0;0;0;;1
3945;2;OCE87271437;gare de Vert-Galant;616874,2438511;616874;2438511;93071;1;0;0;0;;1
3950;2;OCE87113845;gare de Les Coquetiers;611873,2432679;611873;2432679;93077;1;0;0;0;;1
3957;2;OCE87758672;gare de Arcueil-Cachan;599372,2422222;599372;2422222;94003;1;0;0;0;;1
3962;2;OCE87113779;gare de Boullereaux-Champigny;612885,2425190;612885;2425190;94017;1;0;0;0;;1
3965;2;OCE87758185;gare de La Varenne-Chennevières;612984,2421854;612984;2421854;94019;1;0;0;0;;1
3970;2;OCE87758128;gare de Fontenay-sous-Bois;609388,2427238;609388;2427238;94033;1;0;0;0;;1
3977;2;OCE87758144;gare de Joinville-le-Pont;609353,2424744;609353;2424744;94042;1;0;0;0;;1
3982;2;OCE87758136;gare de Nogent-sur-Marne;609948,2426228;609948;2426228;94052;1;0;0;0;;1
3984;2;OCE87414417;Aérogare-d'Orly-Sud;604869,2415918;604869;2415918;94054;1;0;0;0;;1
3989;2;OCE87113746;gare de Nogent-le-Perreux;611573,2426718;611573;2426718;94058;1;0;0;0;;1
3997;2;OCE87590596;Villeneuve-Le-Roi-Nocti;0,0;0;0;94077;1;0;0;0;;1
4002;2;OCE87590489;Villeneuve-Prairie-Noct;0,0;0;0;94078;1;0;0;0;;1
4004;2;OCE87984963;Avenue-de-Gaumont;615824,2425300;615824;2425300;94079;1;0;0;0;;1
4009;2;OCE87758110;gare de Vincennes;607106,2427667;607106;2427667;94080;1;0;0;0;;1
4016;2;OCE87381798;gare de Val-d'Argenteuil;592276,2439136;592276;2439136;95018;1;0;0;0;;1
4021;2;OCE87600122;Montigny-Beauchamp-Noct;589841,2445501;589841;2445501;95051;1;0;0;0;;1
4028;2;OCE87600205;Cergy-le-Haut-Noctilien;576283,2450103;576283;2450103;95127;1;0;0;0;;1
4033;2;OCE87382499;gare de Cergy-St-Christophe;577906,2450226;577906;2450226;95127;1;0;0;0;;1
4035;2;OCE87276519;gare de Champagne-sur-Oise;593086,2459775;593086;2459775;95134;1;0;0;0;;1
4040;2;OCE87276394;gare de Ecouen-Ezanville;601949,2447182;601949;2447182;95205;1;0;0;0;;1
4047;2;OCE87276063;gare de Cernay (Val-d'Oise);594159,2443029;594159;2443029;95219;1;0;0;0;;1
4052;2;OCE87606582;Franconville-Noctilien;0,0;0;0;95252;1;0;0;0;;1
4054;2;OCE87276659;gare de Frépillon;589800,2449815;589800;2449815;95256;1;0;0;0;;1
4059;2;OCE87276360;gare de Groslay;601240,2442921;601240;2442921;95288;1;0;0;0;;1
417;2;OCE81010892;gare de BREITENSCHUETZING;0,0;0;0;;1;0;0;0;;1
422;2;OCE83020149;gare de Bressanone;0,0;0;0;;1;0;0;0;;1
424;2;OCE21130005;gare de Brest Centralnyi;0,0;0;0;;1;0;0;0;;1
429;2;OCE54537191;gare de BREZNO U CHOMUTOVA;0,0;0;0;;1;0;0;0;;1
436;2;OCE70323006;gare de Bristol Pkwy;0,0;0;0;;1;0;0;0;;1
441;2;OCE54332957;gare de Brno Hlavni N;0,0;0;0;;1;0;0;0;;1
448;2;OCE81011445;gare de Bruck-Fusch;0,0;0;0;;1;0;0;0;;1
453;2;OCE85050070;gare de Brunnen;0,0;0;0;;1;0;0;0;;1
455;2;OCE85093666;gare de Brusio;0,0;0;0;;1;0;0;0;;1
460;2;OCE88113040;gare de Bruxelles-QL/Brussel-LS;0,0;0;0;;1;0;0;0;;1
468;2;OCE53100110;gare de Bucuresti-Nord;0,0;0;0;;1;0;0;0;;1
474;2;OCE80211730;gare de BUENDE WESTF;0,0;0;0;;1;0;0;0;;1
476;2;OCE80144113;gare de Buggingen;0,0;0;0;;1;0;0;0;;1
481;2;OCE80016626;gare de BURG FEHMARN;0,0;0;0;;1;0;0;0;;1
488;2;OCE53305482;gare de Busteni;0,0;0;0;;1;0;0;0;;1
493;2;OCE71650036;gare de Cabanal;0,0;0;0;;1;0;0;0;;1
495;2;OCE71560094;gare de Cabra-del-Santo-Cristo;0,0;0;0;;1;0;0;0;;1
500;2;OCE71811083;gare de Calahorra;0,0;0;0;;1;0;0;0;;1
507;2;OCE71793059;gare de Camallera;0,0;0;0;;1;0;0;0;;1
512;2;OCE71041046;gare de Camp-de-Tarragona;0,0;0;0;;1;0;0;0;;1
519;2;OCE82005181;gare de Capellen;0,0;0;0;;1;0;0;0;;1
524;2;OCE53453233;gare de Carei;0,0;0;0;;1;0;0;0;;1
526;2;OCE70211805;gare de Carlisle;0,0;0;0;;1;0;0;0;;1
531;2;OCE83028308;gare de Casarsa;0,0;0;0;;1;0;0;0;;1
538;2;OCE71812008;gare de Castejon;0,0;0;0;;1;0;0;0;;1
543;2;OCE94530090;gare de Castelo-Branco;0,0;0;0;;1;0;0;0;;1
545;2;OCE54532002;gare de CASTOLOVICE;0,0;0;0;;1;0;0;0;;1
551;2;OCE83006031;gare de Cavallermaggiore;0,0;0;0;;1;0;0;0;;1
558;2;OCE80136317;gare de Celle;0,0;0;0;;1;0;0;0;;1
563;2;OCE83006080;gare de CENTALLO;0,0;0;0;;1;0;0;0;;1
566;2;OCE53805812;gare de Cernavoda-Pod;0,0;0;0;;1;0;0;0;;1
571;2;OCE54539130;gare de CESKA TREBOVA;0,0;0;0;;1;0;0;0;;1
578;2;OCE88720090;gare de Charleroi Sud;0,0;0;0;;1;0;0;0;;1
583;2;OCE80063776;gare de Chemnitz-Hbf;0,0;0;0;;1;0;0;0;;1
590;2;OCE83047225;gare de Chiavari;0,0;0;0;;1;0;0;0;;1
595;2;OCE54530501;gare de CHLUMEC NAD CIDLINOU;0,0;0;0;;1;0;0;0;;1
597;2;OCE54740555;gare de CHODOV;0,0;0;0;;1;0;0;0;;1
602;2;OCE83086504;gare de Ciampino;0,0;0;0;;1;0;0;0;;1
609;2;OCE83025007;gare de CISMON DEL GRAPPA;0,0;0;0;;1;0;0;0;;1
614;2;OCE53803619;gare de Ciulnita;0,0;0;0;;1;0;0;0;;1
616;2;OCE83080101;gare de Civitavecchia;0,0;0;0;;1;0;0;0;;1
621;2;OCE80228031;gare de Coburg;0,0;0;0;;1;0;0;0;;1
628;2;OCE71793141;gare de Colera-(Apd);0,0;0;0;;1;0;0;0;;1
634;2;OCE83027060;gare de Conegliano;0,0;0;0;;1;0;0;0;;1
641;2;OCE85011155;gare de Cossonay;0,0;0;0;;1;0;0;0;;1
646;2;OCE85001206;gare de COURTETELLE;0,0;0;0;;1;0;0;0;;1
648;2;OCE70103002;gare de Coventry;0,0;0;0;;1;0;0;0;;1
653;2;OCE70124305;gare de Crewe;0,0;0;0;;1;0;0;0;;1
660;2;OCE85043158;gare de Crêt-du-Locle (le);937649,2240434;937649;2240434;;1;0;0;0;;1
665;2;OCE71203174;gare de Curtis;0,0;0;0;;1;0;0;0;;1
5545;2;OCE87406595;Flabeuville (Carrefour);832404,2501246;832404;2501246;54134;1;0;0;0;;1
3312;2;OCE80295741;gare de WINNENDEN;0,0;0;0;;1;0;0;0;;1
3314;2;OCE80011791;gare de Winsen Luhe;0,0;0;0;;1;0;0;0;;1
3319;2;OCE80273169;gare de Wittenberge Sued;0,0;0;0;;1;0;0;0;;1
3326;2;OCE81037150;gare de WOLFSBERG;0,0;0;0;;1;0;0;0;;1
3331;2;OCE70489104;gare de Worcester Sh;0,0;0;0;;1;0;0;0;;1
3338;2;OCE80135657;gare de Wunstorf;0,0;0;0;;1;0;0;0;;1
3343;2;OCE80225342;gare de Wurzburg-Hbf;0,0;0;0;;1;0;0;0;;1
3345;2;OCE81010454;gare de Ybbs-A-D-Donau;0,0;0;0;;1;0;0;0;;1
3350;2;OCE85042002;gare de Yverdon;0,0;0;0;;1;0;0;0;;1
3358;2;OCE84007336;gare de ZANDVOORT AAN ZEE;0,0;0;0;;1;0;0;0;;1
3363;2;OCE71102046;gare de Zarzalejo-Apt;0,0;0;0;;1;0;0;0;;1
3365;2;OCE54537894;gare de ZATEC ZAPAD;0,0;0;0;;1;0;0;0;;1
3370;2;OCE20251207;gare de ZELENYI DOL;0,0;0;0;;1;0;0;0;;1
3377;2;OCE56141234;gare de Ziar-Nad-Hronom;0,0;0;0;;1;0;0;0;;1
3382;2;OCE79423145;gare de Zirovnica;0,0;0;0;;1;0;0;0;;1
3384;2;OCE88952080;gare de Zottegem;0,0;0;0;;1;0;0;0;;1
3390;2;OCE85030015;gare de Zurich-Altstetten;0,0;0;0;;1;0;0;0;;1
3397;2;OCE85072900;gare de Zweisimmen;0,0;0;0;;1;0;0;0;;1
3402;2;OCE87338152;Gourzon;802943,2397668;802943;2397668;;1;0;0;0;;1
3409;2;OCE87517979;Somport;365346,1759003;365346;1759003;;1;0;0;0;;1
3414;2;RATbercy;Bercy;603186,2426866;603186;2426866;75056;0;0;0;0;;1
3416;2;OCE87987453;Charles-de-Gaulle-Fried;596965,2430626;596965;2430626;75056;1;0;0;0;;1
3421;2;OCE87758599;gare de Auber;599554,2430388;599554;2430388;75056;1;0;0;0;;1
3428;2;OCE87393058;gare de Ch.de Mars-Tour-Eiffel;596562,2428620;596562;2428620;75056;1;0;0;0;;1
3433;2;OCE87271023;gare de Gare-du-Nord;601348,2431321;601348;2431321;75056;1;0;0;0;;1
3435;2;OCE87281899;gare de Haussmann-St-Lazare;599370,2430582;599370;2430582;75056;1;0;0;0;;1
3440;2;RATgrlyo;Gare-de-Lyon;602710,2427394;602710;2427394;75056;0;0;0;0;;1
3447;2;OCE87686667;gare de Paris-Bercy;603400,2426762;603400;2426762;75056;1;0;0;0;;1
3452;2;OCE87391003;gare de Paris-Montparnasse 1-2;598780,2426919;598780;2426919;75056;1;0;0;0;;1
3455;2;OCE87381111;gare de Pont-Cardinet;598350,2432142;598350;2432142;75056;1;0;0;0;;1
3461;2;OCE87785436;gare de St-Michel;600537,2428345;600537;2428345;75056;1;0;0;0;;1
3468;2;OCE87588228;Marne-Vallée-Chessy-Noc;632764,2430346;632764;2430346;75056;1;0;0;0;;1
3473;2;RATnatio;Nation;604361,2427773;604361;2427773;75056;0;0;0;0;;1
3480;2;OCE87606517;Pont-Cardinet-Noctilien;0,0;0;0;75056;1;0;0;0;;1
3485;2;OCE87982330;Porte-de-la-Chapelle;601638,2433251;601638;2433251;75056;1;0;0;0;;1
3487;2;OCE87414698;Porte-de-Versailles;596407,2426014;596407;2426014;75056;1;0;0;0;;1
3492;2;OCE87588277;Savigny-sur-Orge-Noctil;601128,2408603;601128;2408603;75056;1;0;0;0;;1
3499;2;OCE87684191;gare de Bagneaux-sur-Loing;627251,2359136;627251;2359136;77016;1;0;0;0;;1
3504;2;OCE87430900;Jouy-sur-Morin-Eustache;668397,2422611;668397;2422611;77042;1;0;0;0;;1
3506;2;OCE87430819;La-Ferté-Gaucher-Centre;671351,2420870;671351;2420870;77042;1;0;0;0;;1
3511;2;OCE87682161;gare de Cesson;618994,2396359;618994;2396359;77067;1;0;0;0;;1
3518;2;OCE87594960;Chelles-Gournay-Noc;618055,2430698;618055;2430698;77108;1;0;0;0;;1
3523;2;OCE87433086;Collegien-Noctilien;0,0;0;0;77121;1;0;0;0;;1
3531;2;OCE87271536;gare de Dammartin-Juilly-St-Mar;679505,2515590;679505;2515590;77153;1;0;0;0;;1
3536;2;OCE87116517;gare de La Ferté-sous-Jouarre;657816,2439464;657816;2439464;77183;1;0;0;0;;1
3538;2;OCE87682427;gare de Fontaine-le-Port;630647,2387677;630647;2387677;77188;1;0;0;0;;1
3543;2;OCE87682435;gare de Héricy;631381,2382728;631381;2382728;77226;1;0;0;0;;1
3550;2;OCE87758367;gare de Lognes;621858,2426771;621858;2426771;77258;1;0;0;0;;1
3555;2;OCE87116103;gare de Meaux;639385,2440056;639385;2440056;77284;1;0;0;0;;1
3814;2;OCE87758805;gare de Palaiseau;593374,2413260;593374;2413260;91477;1;0;0;0;;1
3819;2;OCE87681346;gare de Orangis-Bois-de-l'Epine;605255,2404187;605255;2404187;91521;1;0;0;0;;1
3821;2;OCE87983155;Ris-Orangis-Daumesnil;605786,2406144;605786;2406144;91521;1;0;0;0;;1
3826;2;OCE87393652;gare de Petit-Vaux;599818,2408616;599818;2408616;91589;1;0;0;0;;1
3833;2;OCE87681312;gare de Viry-Châtillon;603677,2408612;603677;2408612;91687;1;0;0;0;;1
3838;2;OCE87758755;gare de Antony;597386,2417354;597386;2417354;92002;1;0;0;0;;1
3845;2;OCE87982504;Gennevilliers-Les-Grési;0,0;0;0;92004;1;0;0;0;;1
3850;2;OCE87414615;Atrium;0,0;0;0;92022;1;0;0;0;;1
3852;2;OCE87382333;gare de Chaville-Rive-Droite;589075,2423759;589075;2423759;92022;1;0;0;0;;1
3857;2;OCE87381087;gare de Colombes;594356,2436116;594356;2436116;92025;1;0;0;0;;1
3866;2;OCE87386300;gare de Les Vallées;594232,2435024;594232;2435024;92035;1;0;0;0;;1
3871;2;OCE87393074;gare de Issy;594306,2424594;594306;2424594;92040;1;0;0;0;;1
3873;2;OCE87606525;Clichy-Levallois-Noctil;0,0;0;0;92044;1;0;0;0;;1
3878;2;OCE87758037;gare de Nanterre-Univ.;591099,2433704;591099;2433704;92050;1;0;0;0;;1
3885;2;OCE87382358;gare de St-Cloud;591217,2427340;591217;2427340;92064;1;0;0;0;;1
3890;2;OCE87382341;gare de Sèvres-Ville-d'Avray;590013,2425458;590013;2425458;92072;1;0;0;0;;1
3892;2;OCE87591164;Sèvres-RG-Noctilien;591042,2424776;591042;2424776;92072;1;0;0;0;;1
3897;2;OCE87594945;Aulnay-Sous-Bois-Noc;611577,2437084;611577;2437084;93005;1;0;0;0;;1
3904;2;OCE87988717;gare de Lycée-Henri-Sellier;613090,2435392;613090;2435392;93010;1;0;0;0;;1
3909;2;OCE87986547;Drancy-Centre;0,0;0;0;93029;1;0;0;0;;1
3916;2;OCE87113514;gare de Gagny;613974,2431683;613974;2431683;93032;1;0;0;0;;1
3921;2;OCE87433177;Neuilly-Plaisance-Nocti;0,0;0;0;93049;1;0;0;0;;1
3923;2;OCE87758334;gare de Noisy-le-G.-Mont d'Est;615511,2426978;615511;2426978;93051;1;0;0;0;;1
3928;2;OCE87594937;Pantin-Noctilien;604688,2433279;604688;2433279;93055;1;0;0;0;;1
3936;2;OCE87981803;Fret-Centre;0,0;0;0;93066;1;0;0;0;;1
3941;2;OCE87271247;gare de St-Ouen;598766,2434120;598766;2434120;93070;1;0;0;0;;1
3943;2;OCE87271445;gare de Sevran-Beaudottes;613775,2438847;613775;2438847;93071;1;0;0;0;;1
3948;2;OCE87982116;Foyer-des-Bruyères;0,0;0;0;93073;1;0;0;0;;1
3955;2;OCE87590588;Ablon-Noctilien;606090,2414099;606090;2414099;94001;1;0;0;0;;1
3960;2;OCE87758326;gare de Bry-sur-Marne;613938,2427345;613938;2427345;94015;1;0;0;0;;1
3963;2;OCE87758177;gare de Champigny;612758,2423185;612758;2423185;94017;1;0;0;0;;1
3968;2;OCE87495747;Les-Tilleuls-Noctilien;0,0;0;0;94022;1;0;0;0;;1
3975;2;OCE87545301;gare de Ivry-sur-Seine;604015,2423996;604015;2423996;94041;1;0;0;0;;1
3980;2;OCE87590463;Maisons-Alfort-Noc;606624,2422625;606624;2422625;94046;1;0;0;0;;1
3987;2;OCE87546200;gare de Orly-Ville;604876,2415924;604876;2415924;94054;1;0;0;0;;1
3992;2;OCE87758169;gare de Le Parc-de-St-Maur;610959,2422981;610959;2422981;94068;1;0;0;0;;1
3994;2;OCE87758193;gare de Sucy-Bonneuil (RER A);612617,2419185;612617;2419185;94071;1;0;0;0;;1
4000;2;OCE87681809;gare de Villeneuve-Triage;607494,2416358;607494;2416358;94078;1;0;0;0;;1
4007;2;OCE87986927;Villiers-sur-Marne-Beau;0,0;0;0;94079;1;0;0;0;;1
4012;2;OCE87983262;Jean-Pierre-Timbaud;0,0;0;0;94081;1;0;0;0;;1
4014;2;OCE87590646;Vitry-sur-Seine-Noctili;604844,2422459;604844;2422459;94081;1;0;0;0;;1
4019;2;OCE87276147;gare de Epluches;584323,2450748;584323;2450748;95039;1;0;0;0;;1
4026;2;OCE87276485;gare de Bouffémont-Moisselles;598997,2449675;598997;2449675;95091;1;0;0;0;;1
4031;2;OCE87382655;gare de Cergy-le-Haut;576283,2450103;576283;2450103;95127;1;0;0;0;;1
4038;2;OCE87276345;gare de Deuil-Montmagny;600091,2441960;600091;2441960;95197;1;0;0;0;;1
4043;2;OCE87271171;gare de La Barre-Ormesson;598539,2440911;598539;2440911;95210;1;0;0;0;;1
4045;2;OCE87381418;gare de Eragny-Neuville;582028,2446712;582028;2446712;95218;1;0;0;0;;1
4050;2;OCE87276584;gare de Ermont-Halte;594627,2443659;594627;2443659;95219;1;0;0;0;;1
4057;2;OCE87276246;gare de Goussainville;609276,2447338;609276;2447338;95280;1;0;0;0;;1
4063;2;OCE87276576;gare de Luzarches;606095,2457681;606095;2457681;95352;1;0;0;0;;1
7183;2;OCE87442657;Martiel-Mairie;567141,1930695;567141;1930695;12140;1;0;0;0;;1
7188;2;OCE87783738;Gages-Mairie;629572,1932624;629572;1932624;12157;1;0;0;0;;1
7195;2;OCE87462440;Onet-le-Château;620782,1929048;620782;1929048;12176;1;0;0;0;;1
7200;2;OCE87138446;St-Amans-de-Varès RN88;647955,1928013;647955;1928013;12196;1;0;0;0;;1
7202;2;OCE87613422;gare de Rodez;619441,1929092;619441;1929092;12202;1;0;0;0;;1
7207;2;OCE87783480;St-Affrique;643819,1884063;643819;1884063;12208;1;0;0;0;;1
7214;2;OCE87440107;Loupiac-Café;530731,1980082;530731;1980082;12257;1;0;0;0;;1
7219;2;OCE87450874;Embranchement Grèzes;641092,1929754;641092;1929754;12271;1;0;0;0;;1
7221;2;OCE87450957;St-Martial-12-RN88;599969,1905933;599969;1905933;12276;1;0;0;0;;1
7226;2;OCE87138776;Place de la Liberté;576245,1928110;576245;1928110;12300;1;0;0;0;;1
7234;2;OCE87611434;gare de Lacourtensourt;525499,1851772;525499;1851772;31022;1;0;0;0;;1
7239;2;OCE87177626;Avignonet-Mairie;555171,1818393;555171;1818393;31037;1;0;0;0;;1
7241;2;OCE87443564;St-Brice-31-D6113;552191,1819938;552191;1819938;31037;1;0;0;0;;1
7246;2;OCE87442152;Balma-Gramont-Métro;531001,1847805;531001;1847805;31044;1;0;0;0;;1
7253;2;OCE87442210;Bourg-St-Bern.-St-Sers;0,0;0;0;31082;1;0;0;0;;1
7258;2;OCE87613018;Capens;512522,1815582;512522;1815582;31104;1;0;0;0;;1
7265;2;OCE87611079;gare de Cazères-sur-Garonne;497938,1801970;497938;1801970;31135;1;0;0;0;;1
7270;2;OCE87440099;Le-Rouziet-ParcAventure;461668,1772081;461668;1772081;31144;1;0;0;0;;1
7272;2;OCE87611467;gare de Colomiers;518898,1845169;518898;1845169;31149;1;0;0;0;;1
7277;2;OCE87611707;gare de Escalquens;535696,1835326;535696;1835326;31169;1;0;0;0;;1
7284;2;OCE87618702;Galié;460169,1777845;460169;1777845;31207;1;0;0;0;;1
7289;2;OCE87615377;gare de Gragnague;537926,1855193;537926;1855193;31228;1;0;0;0;;1
7291;2;OCE87618827;His;488467,1785663;488467;1785663;31237;1;0;0;0;;1
7296;2;OCE87612010;gare de Montaudran;530729,1841682;530729;1841682;31254;1;0;0;0;;1
7303;2;OCE87611111;gare de Lestelle;483931,1791740;483931;1791740;31296;1;0;0;0;;1
7308;2;OCE87611194;gare de Marignac-St-Béat;462148,1769535;462148;1769535;31316;1;0;0;0;;1
7315;2;OCE87446872;Montaut-31-Couechet;518190,1818317;518190;1818317;31361;1;0;0;0;;1
7320;2;OCE87449173;Montsaunes-Eglise;0,0;0;0;31391;1;0;0;0;;1
7322;2;OCE87611038;gare de Muret;517948,1829715;517948;1829715;31395;1;0;0;0;;1
7397;2;OCE87671057;Barcelonne-du-Gers;392320,1859091;392320;1859091;32027;1;0;0;0;;1
7405;2;OCE87464768;Eauze;0,0;0;0;32119;1;0;0;0;;1
7410;2;OCE87611772;gare de Gimont-Cahuzac;481298,1849033;481298;1849033;32147;1;0;0;0;;1
7412;2;OCE87464750;Gondrin;0,0;0;0;32149;1;0;0;0;;1
7417;2;OCE87443267;Labarthe-32-D929;457958,1831400;457958;1831400;32169;1;0;0;0;;1
7424;2;OCE87586263;Lectoure;461627,1882579;461627;1882579;32208;1;0;0;0;;1
7429;2;OCE87611756;Marsan;469009,1850854;469009;1850854;32237;1;0;0;0;;1
7431;2;OCE87677948;Mauvezin;482375,1859854;482375;1859854;32249;1;0;0;0;;1
7436;2;OCE87611798;Monferran;489744,1847031;489744;1847031;32268;1;0;0;0;;1
7443;2;OCE87443283;Panassac-Centre;456156,1821967;456156;1821967;32304;1;0;0;0;;1
7448;2;OCE87586370;Rambert-Preignan;461626,1858105;461626;1858105;32331;1;0;0;0;;1
7455;2;OCE87671065;St-Germé;0,1856268;0;1856268;32378;1;0;0;0;;1
7460;2;OCE87582353;Ste-Mère (Gers);466146,1890499;466146;1890499;32395;1;0;0;0;;1
7462;2;OCE87443226;Sansan-Chemin-de-Toulou;459854,1837181;459854;1837181;32411;1;0;0;0;;1
7467;2;OCE87450106;Vergoignan-RN;395586,1860590;395586;1860590;32460;1;0;0;0;;1
7474;2;OCE87442681;Arcambal-Mairie;534588,0;534588;0;46007;1;0;0;0;;1
7479;2;OCE87594747;gare de Bétaille;552466,1993721;552466;1993721;46028;1;0;0;0;;1
7481;2;OCE87165548;Bourg (le);565639,1967763;565639;1967763;46034;1;0;0;0;;1
7486;2;OCE87619957;Cadrieu;563639,1943505;563639;1943505;46041;1;0;0;0;;1
7493;2;OCE87165498;Cambes-Village;568586,1957168;568586;1957168;46051;1;0;0;0;;1
7498;2;OCE87165464;Floirac-Cours;584848,1952376;584848;1952376;46085;1;0;0;0;;1
4782;2;OCE87394403;gare de La Taye;528665,2379161;528665;2379161;28337;1;0;0;0;;1
4787;2;OCE87543074;gare de Toury;570260,2354323;570260;2354323;28391;1;0;0;0;;1
4794;2;OCE87201541;Châteauroux Gare Rout.;551322,2201276;551322;2201276;36044;1;0;0;0;;1
4799;2;OCE87597047;Diou (Indre);576243,2227633;576243;2227633;36065;1;0;0;0;;1
4806;2;OCE87576355;La Gauterie;535922,2238159;535922;2238159;36103;1;0;0;0;;1
4811;2;OCE87597104;gare de Lothiers;540829,2188595;540829;2188595;36141;1;0;0;0;;1
4813;2;OCE87279166;Surins;541189,2204185;541189;2204185;36142;1;0;0;0;;1
4818;2;OCE87206789;St-Genou;468796,2265714;468796;2265714;36194;1;0;0;0;;1
4825;2;OCE87597369;Villedieu-de-l'Indre;539278,2205077;539278;2205077;36241;1;0;0;0;;1
4830;2;OCE87115337;Azay-sur-Indre;494679,2246451;494679;2246451;37016;1;0;0;0;;1
4832;2;OCE87574475;gare de Bléré-la-Croix;498077,2260655;498077;2260655;37027;1;0;0;0;;1
4837;2;OCE87205575;Chambray Les Tours;477115,2262169;477115;2262169;37050;1;0;0;0;;1
4845;2;OCE87571794;gare de Port-Boulet;434878,2252157;434878;2252157;37074;1;0;0;0;;1
4850;2;OCE87571448;gare de Courcay-Tauxigny;488794,2249715;488794;2249715;37085;1;0;0;0;;1
4857;2;OCE87574335;gare de Limeray;502973,2273089;502973;2273089;37131;1;0;0;0;;1
