87393215;Viroflay-Rive-Gauche;587854;2422512
87545251;Athis-Mons;604906;2412698
87545178;Bouray;596586;2392723
87984427;Boussy-St-Antoine-Stade;613990;2410271
87545483;Breuillet-Bruyères-le-C;589318;2397612
87758854;Bures-sur-Yvette;587226;2410820
87984369;Corbeil-Ess.-A-Croizat;606682;2403011
87681007;Corbeil-Essonnes;610134;2401727
87681627;Le Plessis-Chenet;610565;2397181
87996082;Epinay-sous-Sénart;0;0
87545145;Etréchy;589496;2388325
87574954;Evry-Courcouronnes-Noct;606801;2403012
87758888;Courcelle-sur-Yvette;582513;2411404
87496695;Juvisy-TGV;603440;2410102
87681486;Maisse;604216;2377190
87681411;Mennecy;607142;2396933
87545459;Norville-St-Germain-Arp;594901;2399217
76006080;HAKADAL;0;0
71112080;Vitoria;0;0
80253666;VOELKLINGEN;0;0
56178954;Vrutky;0;0
85032060;Waedenswil;0;0
80224741;WAIGOLSHAUSEN;0;0
85031294;WALLISELLEN;0;0
80270983;Warnemuende.;0;0
80295501;WASSERALFINGEN;0;0
80023747;WASSERBURG BODENSEE;0;0
80212399;Weener;0;0
80261370;WEIDEN OBERPF;0;0
85061051;Weinfelden;0;0
70194001;WELLINGBOROUGH;0;0
81011320;Werfen;0;0
88963967;Wervik;0;0
88935593;Wetteren;0;0
81010017;Wien-Westbf;0;0
85060178;WIESENDANGEN;0;0
70236307;Wigan N W;0;0
80251421;Ehrang;0;0
80155929;EITORF;0;0
71621030;ELCHE PARQUE;0;0
80296939;Ellwangen;0;0
80134205;Elze Han;0;0
83065102;Empoli;0;0
84002105;Enkhuizen;0;0
53424119;Episcopia-bihor;0;0
85051144;Erstfeld;0;0
86002154;Esbjerg;0;0
74008169;ESLOV;0;0
80101840;Essen-Hbf;0;0
80154260;EUSKIRCHEN;0;0
85014043;Evionnaz;0;0
83072082;Fabriano;0;0
74008433;FALKOPINGS CENTRAL;0;0
83111302;Fasano;0;0
53805051;Fetesti;0;0
71043075;Figueres-Vilafant;0;0
83045229;Finale Lig;0;0
83001511;Firenze-Rifredi;0;0
85062091;Flawil;0;0
70251306;FLINT;0;0
85094136;Flums;0;0
70333302;Folkestone-Harbour.;0;0
71792051;Fornells-(Apd.);0;0
83006064;Fossano;1080792;2035388
88815704;Frameries;0;0
80111245;FRANKFURT MAIN WEST;0;0
54740050;FRANTISKOVY LAZNE;0;0
81010918;Attnang-Puchheim;0;0
83123455;Augusta;0;0
80291492;Aulendorf;0;0
83090068;Aversa;0;0
53115865;Azuga;0;0
80190355;Bacharach;0;0
80295774;Backnang;0;0
81019380;BAD GOISERN;0;0
81019448;Bad-Aussee;0;0
80056473;Bad-Hersfeld;0;0
80191874;Bad-Munster;0;0
81017244;Bad-Schallerbach;0;0
80534024;Bad-Toelz;0;0
83117705;Bagnara;0;0
71613034;Balsicas-Mar Menor;0;0
78725036;Banova-Jaruga;0;0
55144071;Barand;0;0
71790048;Barcelona-San-Andres-Co;0;0
80004910;Basel-Bad-Bf;0;0
74005637;BASTAD;0;0
83098236;Battipaglia;0;0
53410548;Beclean-Pe-Somes;0;0
83058172;BELLARIA;0;0
71561035;Benalua-de-Guadix-Apt.;0;0
80113068;Bensheim;0;0
83015297;Bergamo;0;0
80284968;Bergen Ruegen;0;0
80030346;Berlin-Charlottenburg;0;0
80030379;Berlin-Wannsee;0;0
82005108;Bertrange-Strassen;0;0
71210013;Betanzos Ciudad;0;0
88947481;Beveren;0;0
80135970;Bielefeld;0;0
54548198;BILINA;0;0
81011346;Bischofshofen;0;0
74003269;BJORKLIDEN;0;0
53462010;Blaj;0;0
54330951;BLANSKO;0;0
81012302;Bludenz;0;0
80101790;Bochum-Hbf;0;0
80262287;BODENWOEHR NORD;0;0
54341248;BOHUMIN;0;0
80154906;Bonn Bad God;0;0
80190298;Boppard;0;0
80013003;BORDESHOLM;0;0
83118299;Botricello;0;0
88830060;Braine Comte;0;0
80240192;Brandenburg.;0;0
81017962;BRAUNAU AM INN;0;0
79421016;Breg;0;0
87396333;Le Theil-la-Rouge;478064;2364397
87475723;Bard-le-Régulier;0;0
87536441;Chatillon-Joffre;0;0
87713537;Corgoloin;795888;2234812
87713008;Dijon-Porte-Neuve;805441;2261671
87713842;Gemeaux;810511;2279092
87712620;Longecourt;811991;2247560
87694455;Molphey;740916;2261705
87712182;Neuilly-lès-Dijon;809836;0
87712604;Ouges;807090;2254262
87713834;St-Julien-Clenay;810643;2271060
87478792;Saulieu-Place;0;0
87142646;Selongey;815743;2290123
87694430;Sincey-les-Rouvray;734743;2271917
87713115;Les Laumes-Alésia;760050;2284800
87696641;Asnois;694257;2267234
87696302;Chantenay-St-Imbert;663832;2192375
87499897;Decize-Café-Bel-Aire;0;0
87499913;Decize-Ville;0;0
87500819;Petit-Flez-D985;0;0
87696534;Luzy(Nièvre);724629;2200637
87691600;Les Perrières;661592;2223178
87559070;Nevers-Le-Banlay;662889;2223325
87696179;Pouilly-sur-Loire;647623;2253794
87500900;St-Ouen-le-Port-des-Boi;0;0
87696161;Tracy-Sancerre;641109;2259831
87605162;Autun-Base-Du-Vallon;0;0
87478503;Autun-St-Jean;0;0
87694539;Barnay;752098;2233810
87605188;Buxy-Collège-Varandaine;0;0
87699009;La Chapelle-sous-Dun;751018;2141649
87694398;Cheilly-les-Maranges;778222;2212948
87694646;Ciry-le-Noble;750363;2180125
87478628;Cordesse-Igornay-Centre;0;0
87713966;Dezize;776520;2214803
87478834;Surmoulin;0;0
87536409;Epinac-Hauts-des-Champs;0;0
87713586;Fontaines-Mercurey;785913;2208581
87606293;Jully-Les-Buxy-V5;0;0
87725283;Malay-Bif;779796;2175979
87694620;Montceau-les-Mines;754866;2187617
87712133;Paris-l'Hôpital;775112;2215194
87739912;Remigny;781833;2214838
87725259;St-Boil-Bourg;779675;2186447
87605352;St-Laurent-D'Andenay-Pa;0;0
87739961;St-Symphorien-des-Bois;749716;2149938
87536383;Saisy;0;0
87614420;Taize-Mairie;0;0
87683607;Augy-Vaux;695536;2308204
87683615;Champs-St-Bris;695032;2305074
74020057;Kiruna Central;0;0
54535161;KLADNO;0;0
81038646;KLEBLACH LIND;0;0
85090688;Klosters;0;0
86006262;Kobenhavn-H;0;0
80320036;Koeln-Bonn-Flughafen;0;0
80143297;Koendringen;0;0
10344010;Kokkola;0;0
80154583;Koln-Hbf;0;0
80004950;Konstanz;0;0
84003640;Koog-Zaandijk;0;0
88923201;Korsijde;0;0
10321018;Kouvola;0;0
74021121;KRAMFORS;0;0
54566596;KRASNA LIPA;0;0
80251462;Kreuz-Konz;0;0
54339044;KRNOV;0;0
79420042;Krsko;0;0
80220178;KULMBACH;0;0
10365015;Kuopio;0;0
78725051;Kutina;0;0
86000059;KVISSEL;0;0
71609008;La Encina;0;0
84003822;Lage-Zwaluwe;0;0
94904648;Lagos;0;0
81010868;Lambach;0;0
88336050;Landen;0;0
80112854;Langen Hess;0;0
10004168;Lapinlahti;0;0
71102079;Las-Navas-Del-Marques;0;0
83086082;Latina;0;0
80223180;LAUF RECHTS PEGNITZ;0;0
85073841;Lauterbrunnen;0;0
87598219;Le Locle-Col-des-Roches;933313;2237089
76012013;LEANGEN;0;0
83015206;Lecco;0;0
80142901;Legelshurst;1011493;2410143
84003905;Leiden;0;0
85074955;Leissigen;0;0
85072793;Lenk im Simm;0;0
71784009;Lerida;0;0
54533307;LETOHRAD;0;0
83001347;Levanto;0;0
70532903;Lewes;0;0
71115162;Lezo-Renteria;0;0
80220566;Lichtenfels;0;0
81014597;Liezen;0;0
74023960;LIMMARED;0;0
80023713;Lindau-Hbf;0;0
74024210;Linkoping;0;0
87758847;Orsay-Ville;588634;2411027
87495713;Aérogare-Orly-Ouest-Noc;602310;2414394
87545210;Ste-Geneviève-des-Bois;598249;2406054
87681304;Vigneux-sur-Seine;605738;2412198
87574913;Vigneux-Seine-Noctilien;605738;2412198
87682112;Yerres;610814;2412035
87606533;Asnières-Noctilien;0;0
87414714;Marcel-Sembat;0;0
87391565;Clamart;595337;2423945
87382002;Bécon-les-Bruyères;595017;2434148
87382259;Garches-Marnes-la-Coq.;589008;2426668
87272146;Les Grésillons;598402;2435767
87393082;Meudon-Val-Fleury;592977;2423284
87382218;La Défense;592819;2432592
RATdefen;La defense;592772;2432620
87758706;Sceaux;597109;2420331
87391532;Vanves-Malakoff;596696;2424460
87271478;Blanc-Mesnil;610328;2437146
87986513;Bobigny-Normandie-Nieme;0;0
87271395;Le Bourget;606545;2436965
87986570;Le-Cygne-d'Enghien;0;0
87758318;Neuilly-Plaisance;613008;2428364
87113217;Noisy-le-Sec;609055;2433165
87113696;Rosny-Bois-Perrier;610640;2431610
87433110;Rosny-sous-Bois-Noctili;610493;2430279
87164780;Stade-France-St-Denis;601060;2435477
87594952;Sevran-Livry-Noctilien;614544;2437556
87271486;Parc-des-Expositions;613017;2441735
87982074;Villepinte-Espace-V;0;0
87758664;Laplace;599805;2423230
87590612;Choisy-Le-Roi-Noctilien;605477;2418471
87113712;Val-de-Fontenay;611300;2428798
87432963;Val-de-Fontenay-Noctili;611300;2428798
87681247;Le Vert-de-Maisons;607032;2421172
87495739;Fer-A-Cheval-Noctilien;0;0
87546192;Pont-Rungis-Aéropt-Orly;602680;2416599
87681858;Villeneuve-Prairie;607122;2418531
87590497;Villeneuve-Triage-Nocti;0;0
87113795;Villiers/M.-Plessis-Tr.;615121;2424997
87492108;Les Ardoines;605341;2420491
87276543;Auvers-sur-Oise;588213;2452522
87276550;Belloy-St-Martin;601766;2455509
87432823;Bezons-Grand-Cerf-Nocti;0;0
87600189;Cergy-Prefecture-Noctil;581212;2448747
87381194;Chars;570820;2462868
87276030;Ch.de-Courses-d'Enghien;596725;2442406
87276055;Ermont-Eaubonne;595204;2442490
87276071;Franconville-Plessis-Bd;592566;2443940
87381871;La Frette-Montigny;588549;2442457
87381889;Herblay;587217;2443592
76005223;FREDRIKSTAD;0;0
85003053;Frick;0;0
81036251;Friesach;0;0
83086629;Frosinone-Fiuggi;0;0
80023945;Fuessen;0;0
74010405;GAGNEF;0;0
83010306;Gallarate;0;0
85016030;Gampel Steg;0;0
83058164;GATTEO A MARE;0;0
80110072;Geisenheim;0;0
80021568;GELTENDORF;0;0
83030197;Gemona-Friuli;0;0
83047027;Genova-Brignole;0;0
53405795;Gheorghieni;0;0
80110338;Giessen;0;0
71793000;Girona;0;0
76006262;Gjovik;0;0
85032300;GLARUS;0;0
81031336;Gloggnitz;0;0
82001297;Goebelsmuhle;0;0
54540930;GOLCUV JENIKOV MESTO;0;0
80295527;GOLDSHOEFE;0;0
52240002;GORNA ORJAHOVITZA;0;0
81023259;Gotzis;0;0
80201996;GRAFING BAHNHOF;0;0
70489203;GREAT MALVERN;0;0
85002022;Grenchen Sud;0;0
80210591;GREVEN;0;0
79432005;Grobelno;0;0
80228114;GRUB AM FORST;0;0
71093013;Guadalajara.;0;0
83072116;Gualdo Tadino;0;0
85044867;Guemmenen;0;0
80190629;GUNTERSBLUM;0;0
76021840;GYLAND;0;0
55012898;Gyor;0;0
80132571;HAEMELERWALD;0;0
80144105;Heitersheim;0;0
74016880;Helsingborg;0;0
80143263;HERBOLZHEIM BREISGAU;0;0
85083188;Hergiswil;0;0
74014761;HERRLJUNGA;0;0
88416081;Herstal;0;0
80134130;Hildesheim-Hbf;0;0
80221291;HIRSCHAID;0;0
86000091;HJOERRING;0;0
80194084;HOCHSPEYER;0;0
84003251;Hoek van holland;772307;2846174
81023275;Hohenems;0;0
76016170;Honefoss;0;0
81023382;Bregenz-Hafen;0;0
83020016;Brennero;0;0
79420026;Brezice;0;0
85003240;Brig;0;0
70526806;Brighton;0;0
81011742;Brixlegg;0;0
81031583;Bruck-Ad-Mur;0;0
85003095;Brugg;0;0
88140010;Bruxelles-M./Brussel-Z.;0;0
85031229;BUBIKON;0;0
85002710;Buchs;0;0
80142810;Buehl;0;0
71662064;Bunol;0;0
71111000;Burgos-Rosa-de-Lima;0;0
83002089;Bussoleno;0;0
51000364;BYTOM;0;0
85054049;Cadenazzo;0;0
71706002;Calatayud;0;0
71796030;Calella;0;0
71671008;Caminreal;0;0
71320044;Cantalapi;0;0
71313049;Carballino;0;0
83060053;Carrara Aven;0;0
54540443;CASLAV;0;0
83086710;Cassino;0;0
83025379;Castelfranco-Veneto;0;0
83123323;Catania Cle;0;0
83060269;Cecina;0;0
71113035;Cegama-otzaurte apt;0;0
71793018;Celra;0;0
83050666;Cesena;0;0
83007427;Ceva;0;0
85015040;Chamoson;0;0
88740050;Chatelet.;0;0
85003210;Chiasso;0;0
83069252;Chiusi Chianciano T;0;0
85090001;Chur;0;0
54730424;CIMELICE;0;0
88645010;Ciney;0;0
71372003;Ciudad-Real;0;0
76023358;Dale;0;0
85090720;Davos-Dorf;0;0
54556894;DECIN VYCHOD;0;0
53411959;Dej-Calatori;0;0
81038687;DELLACH IM DRAUTAL;0;0
84002808;Den-Haag-Hs;0;0
53335530;Deva;0;0
84001651;Diemen;0;0
80210419;DIEPHOLZ;0;0
80020784;DILLINGEN DONAU;0;0
87734160;Le Cendre-Orcet;666340;2080747
87407577;Chateldon;689055;2110720
87734525;Courpière;693946;2084870
87641886;Giat;610201;2089058
87395665;Issoire-Lycée-Deville;671974;2060370
87734442;Lezoux;681538;2091749
87641472;Le Mont-Dore;636550;2064439
87407684;la chauprillade;691704;2101027
87641316;Pontgibaud;639566;2091249
87734053;Riom-Châtel-Guyon;660872;2099145
87732313;Ris-Chateldon;689026;2112157
87420976;St-Eloy-les-Mines-Lycée;638331;2128949
87395749;Thiers-Lycée;693448;2096449
87641423;Volvic;651755;2096253
87615187;Alet-les-Bains;593077;1777151
87443473;Carcassonne-Pt-Artigue;600932;1801468
87615211;Esperaza;590303;1770320
87598755;Limoux-Flassian;590365;1785091
87615260;Quillan;647138;1830377
87775858;Aigues-Mortes;750014;1842786
87775023;Beaucaire;786152;1869457
87775221;Chamborigaud;731185;1923514
87775866;Le Grau-du-Roi;746039;1838850
87775072;St-Césaire;760376;1869991
87775841;St-Laurent-d'Aigouze;749965;1850330
87447540;Bouldoux-RN;647125;1826493
87439984;Courniou-Croisement;630423;1830232
87773408;Lunel;744862;1854730
87781666;Magalas;672365;1829927
87781179;Nissan;663424;1810679
87447557;St-Chinian-Esplanade;649793;1824699
87773531;Vic-Mireval;718493;1834314
87783324;Banassac-la-Canourgue;668476;1938887
87503524;L'Habitarelle;705358;1954956
87783548;Le Bruel;681328;1942758
87783308;Le Monastier;672856;1945760
87784801;Bolquère-Eyne;579601;1721540
87784892;Béna-Fanes;565478;1717197
87784827;Estavar;573828;1717717
87176966;Ruites;561755;1719158
87784728;Olette-Canaveilles-l.B.;594728;1727875
87611509;Porte-Puymorens;557854;1726239
87784637;Prades-Molitg-les-Bains;607631;1734823
87784850;Ste-Léocadie;573154;1715330
87784686;Villefranche-Vernet-l.B;602751;1731972
87459016;Forcalquier;0;0
87751313;Volx;0;0
87763466;Embrun;930532;1960527
87763755;Laragne;877952;1930084
87757666;Juan-les-Pins;986046;1852721
87745380;Pougny-Chancy;879944;2133620
87725812;St-Jean-sur-Veyle;798796;2143310
87745224;Sergy-Gare;882294;2145739
87742650;Val-Thoiry;881920;2142885
87420836;Alba-Ruines-Romaines;778892;1954713
87535096;Aubenas-Gare-Routière;764472;1958984
87422733;Aubenas-Pont-d'Aubenas;0;0
87764662;Chomérac;784414;1969971
87337063;La-Chapelle-sous-Auben.;761095;1953545
87764407;Le-Pouzin-Centre;791018;1975719
87764688;Privas;779337;1973012
87420794;St-Didier-sous-Aubenas;765110;1958411
87761494;St-Peray;798421;1997328
87764472;Le Teil;786773;1952971
87337022;Vesseaux-cave-coperativ;767303;1963633
87338707;La Voulte-Cité;793887;1981786
87769554;Allex;804254;1977048
87761841;Die;839710;1977660
87761874;Luc-en-Diois;847579;1961886
87556522;Montélimar-G-Routière;0;0
87764308;Pierrelatte;788781;1933229
87761130;St-Vallier-sur-Rhône;794755;2023638
87741496;Les Abrets-Fitilieu;852918;2065402
87747626;Clelles-Mens;858527;1986096
87747402;Grenoble U.-Gières;870990;2026426
87761239;L'Isle-d'Abeau;824872;2071595
87747493;Pontcharra-sur-Bréda;887215;2054884
87722652;St-Clair-les-Roches;790353;2052940
87392829;St-Martin-d'Hères;869706;2027271
87722579;Estressin;797723;2063169
87747576;Vif;863839;2010844
87747287;Voiron;855256;2045682
87726711;Le Chambon-Feugerolles;755508;2045776
87726448;Montbrison;735876;2068626
87734509;Noirétable;710708;2091626
87726802;Roanne;733636;2117022
87726174;St-Etienne-le-Clapier;759773;2050592
87726422;Sury-le-Comtal;744201;2060434
87721787;Bois-d'Oingt-Légny;773712;2103176
87722710;Chaponost;789052;2080458
87721704;Les Flachères;787986;2089225
87721225;Collonges-Fontaines;795012;2095204
87722702;Francheville;789304;2084502
87721860;Lamure-sur-Azergues;766768;2120162
87721555;Lentilly;781084;2093949
87721175;Lyon-Gorge-de-Loup;791975;2088098
87722207;Oullins;792799;2082690
87721290;Quincieux;789455;2103680
87728501;St Fons;795908;2081515
87721472;Tarare;763174;2101017
87465492;Casteljaloux-Entrée;0;0
87124065;La Croix-Blanche;0;0
87124057;Artigues .;466746;1919028
87586594;Condat-Bonaguil;492731;1944962
87464701;Plume (la);0;0
87465021;Gueyze;423215;1895843
87134411;Monbalen;471236;1925655
87586404;Pont-du-Casse;467222;1916021
87586495;Sauveterre-la-Lémance;494734;1955160
87465591;Villeneuve-sur-Lot-Lyce;470354;1933623
87672162;Assat;385954;1809385
87465187;Bedous-Parking;360030;1781996
87465245;Pont-D'esquit;359153;1777929
87672634;Buzy-en-Béarn;372476;1797994
87672824;Etsaut;362115;1772088
87673640;Halsou-Larressore;294524;1826873
87677104;Les Deux-Jumeaux (64);267222;1827329
87672790;Lescun-Cette-Eygun;358989;1776073
87448860;Nousty-RN;392606;1811261
87465153;Oloron-Station;360213;1802239
87448886;Ousse-RN;387902;1813228
87448902;Pau-Mathieu-Lalanne;380425;1814372
87672766;Sarrance;360240;1787630
87464941;Serres-Castet;0;0
87672832;Urdos;363332;1767463
87673616;Villefranque (Pyr.-Atl);292536;1832901
87443986;Artigat-Monument;526920;1792864
87130872;La-Bastide-De-Bousignac;562513;1784221
87448761;Coutens-D119;558291;1785938
87443994;Fossat-Esplanade (le);524366;1797298
87611517;Andorre-L'Hospitalet;555723;1731780
87615690;Lavelanet-Centre;560096;1770120
87130849;Mérens-les-Vals-Village;558890;1739302
87232132;Oust;508283;1764127
87440255;Rieucros-la-Guinguette;553276;1786392
87443937;St-Jean-Verges-Centre;0;0
87446997;St-Jean-Falga-4-Chemins;542301;1786871
87444273;St-Ybars-Embrt-D919;521791;1803614
87137158;Tarascon-Ariège-Mitter.;540011;1760653
87611327;Varilhes;542194;1782337
87611350;Vernet-d'Ariège;540968;1798822
87587931;Aubin-LEP;0;0
87146639;Bouillac-12;585992;1952601
87442384;Peyrière (la);586984;1922957
87442558;Baraqueville-Le-Lac;611595;1920488
87613232;Cransac;594766;1946902
87613695;Fontvergne;593237;1951191
87177170;Laissac-Foirail;638683;1931378
87138370;Canabols-Embranchement;625325;1930877
87138438;Lugans-N88/D295;643944;1929407
84003343;Hoogkarspel;0;0
84003376;Hoorn;0;0
80145110;Hornberg;0;0
84003392;Horst-Sevenum;0;0
54531202;HRADEC KRALOVE HLAVNI N;0;0
79422014;Hrastnik;0;0
74015792;Hudiksvall;0;0
86007690;Hundige;0;0
80252791;Idar-Oberstein;0;0
83058180;IGEA MARINA;0;0
10324012;Imatra;0;0
85011577;Sentier-Orient;0;0
70367904;SEVERN TUNNEL JUNCTION;0;0
71511000;Sevilla-Santo-Bernardo;0;0
83118117;Sibari;0;0
85015099;Siders;0;0
53553010;Sighisoara;0;0
71703025;Siguenza;0;0
53335505;Simeria;0;0
88945089;Sint Niklaas;776270;2756467
88318071;Sint-truiden;0;0
86000612;Skanderborg;0;0
74035923;Skovde;0;0
74035485;SKURUP;0;0
70317206;Slough;0;0
80252692;SOBERNHEIM;0;0
74039727;Sodertalje;0;0
80103739;SOEST THOMAETOR;0;0
80081828;Solingen-Ohligs;0;0
71821009;Soria;0;0
81004400;Spielfeld St;0;0
81021287;Spittal-Mill;0;0
85063024;St Gallen;0;0
85063032;St-Gallen-St-Fiden;0;0
85014035;St-Maurice;0;0
81036335;St-Veit-Glan;0;0
80135723;Stadthagen;0;0
70126805;Stafford;0;0
85083915;Stans;0;0
76022343;Stavanger;0;0
81011056;Steindorf-Strw;0;0
76013144;STEINKJER;0;0
88620187;Stocken;0;0
76021832;STOREKVINA;0;0
81011049;STRASZWALCHEN;0;0
70477109;Stroud;0;0
80290346;Stuttgart;1102566;2442468
72234500;Subotica;0;0
10004242;Sukeva;0;0
54349720;SUMPERK;0;0
79420018;Dobova.;0;0
54735159;DOMAZLICE;0;0
80020420;Donauwoerth;0;0
81023291;Dornbirn;0;0
71511030;Dos-Hermanas;0;0
76021030;DRANGEDAL;0;0
84001925;Dronrijp;0;0
78725176;Dugo-Selo;0;0
80103168;Duisburg-Hbf;0;0
76013706;DUNDERLAND;0;0
70544809;Eastbourne;0;0
80141218;Eberbach;0;0
80228122;EBERSDORF B COBURG;0;0
84842000;EDE WAGENINGEN;0;0
87321943;La Flotte-Port;317512;2138600
87389882;Marans-Pl-Marquis-Aligr;343713;2150662
87437798;Rochelle.-PD(la);330692;2135695
87491357;St-Jean-d'Angély;379327;2108513
87321919;Ste Marie De Re;317950;2134655
87491001;Saintes;370169;2087380
87485474;La Crèche;397437;2154541
87485359;Prissé-la-Charrière;381425;2132002
87489088;Chiché;394347;2203131
87485508;La Mothe-St-Héray;410307;2156403
87344440;Ste Gemme;400099;2214645
87519009;Ayron;427248;2186896
87324095;Futuroscope;450168;2187448
87449298;Muret-Mermoz;518066;1829575
87449207;Noé;0;0
87446930;Pinsaguel-Mairie;523378;1834387
87177295;Revel-lep-Ameublement;573633;1827649
87449199;St-Elix-D117;0;0
87611657;St-Jory;522164;1860065
87620195;St-Sulpice-sur-Lèze;517603;1814697
87611939;Lardenne;522974;1844312
87611301;St-Agne;528254;1842329
87611004;Toulouse-Matabiau;528618;1845908
87440347;Toulouse-Gare-Routière;528523;1846136
87442194;Verfeil-Enlance;542576;1850159
87443598;Villefranche-31-Collège;549997;1822360
87462382;Auch-Groupe-Scolaire;458717;1849320
87184275;Montreux-Vieux;952283;2301436
87182733;Muhlbach-sur-Munster;954213;2346854
87533620;Mulhouse-Gare-Centrale;975213;2316654
87182634;Oderen;946467;2333770
87200659;Rombach-le-Franc;965581;2376230
87182600;St-Amarin;950826;2329769
87182469;Sentheim;953321;2316893
87472605;Thann-Centre;956699;2323072
87182360;Walbach-la-Forge;964848;2351248
87757757;Bosquet (le);975676;1849944
87756775;Drap-Cantaron;1001313;1874733
87756809;L'Escarène;1003542;1883774
87756486;Menton;1015376;1877261
87756007;Nice-St-Roch;999176;1869644
87756460;Cap-Martin-Roquebrune;1012609;1875555
87756361;Villefranche-sur-Mer;1001462;1868850
87751404;Aix-en-Provence;851638;1840624
87753657;Arles;785301;1856375
87751784;La Ciotat;868302;1805297
87751719;La Pomme;852330;1814771
87759316;St-Joseph-Le-Castellas.;846651;1821438
87751701;St-Marcel;854441;1814599
87753509;Martigues;818185;1824916
87753582;Niolon;837149;1819726
87753558;Sausset-les-Pins;825252;1818478
87751800;Septèmes;846069;1827070
87755223;Bandol;878144;1799117
87757518;Fréjus-Gare-Autotrain;958143;1835246
87458984;Luc-GR (le);0;0
87757567;Anthéor-Cap-Roux;969214;1836568
87755264;La Seyne-Six-Fours;888587;1796976
87755009;Toulon;892807;1798432
87765198;Bédarrides;805084;1896597
87751362;Pertuis;855634;1858790
87240085;Valréas-Rond-Point;811655;1935388
87214254;Gertwiller;979574;2391788
87407320;Schweighouse (Au Faubo);996865;2438179
87193672;Herbitzheim;947123;2456959
87213686;Hoerdt;1000487;2425468
87214510;Holtzheim;993052;2408535
87215491;Keskastel;945051;2451147
87214502;Lingolsheim;994164;2409032
87006247;Minversheim;988204;2433748
87212142;Mommenheim;990000;2430674
87212100;Mundolsheim;996660;2418745
87213884;Niedermodern/Uberach;988057;2440491
87215723;Puberg;963750;2447551
87214320;Rosheim;980750;2402075
87214783;Saales;953728;2382774
87215459;Sarre-Union;947920;2448108
87212225;Saverne;969525;2428034
87212159;Schwindratzheim;986974;2430200
87212209;Steinbourg;973388;2430429
87212027;Strasbourg;998169;2412168
87214635;Urmatt;969325;2403653
87212175;Wilwisheim;980212;2428879
87215426;Wolfskirchen;947281;2441678
87674143;Aspach-le-Haut;959969;2318719
87182709;Bollwiller;968744;2329073
87721332;Villefranche-sur-Saône;784714;2112157
87723361;St-Pierre-de-Chandieu-R;808524;2075467
87741256;Aiguebelle;909969;2068191
87746115;Albens;880786;2093765
87741272;Argentine;910805;2062623
87741009;Chambéry-Chal.-les-Eaux;879642;2069779
87749465;Gresin;873824;2127412
87742007;Modane;939597;2030783
87741728;Moûtiers-Salins-Brides;927830;2062754
87742320;St-Jean-de-Maurienne-A.;915180;2038869
87745596;Bons-en-Chablais;910467;2149057
87746768;Les Bossons;949184;2110728
87746826;Les Praz-de-Chamonix;952801;2114610
87745679;Evian-les-Bains;925966;2164104
87746412;Magland;931656;2122007
87746305;La Roche-sur-Foron;906796;2126349
87746719;Servoz;943210;2112357
87746875;Vallorcine;955634;2125116
87641068;Bellenaves;656346;2133494
87696435;Diou (Allier);708547;2171049
87641050;Louroux-de-Bouble;650025;2136197
87323675;Montluçon-Rimard;621150;2148427
87417840;MONTLUCON LEM;621422;2147207
87589804;Reugny-Rue-Bascule;621421;2162561
87405068;Mariol;689759;2114100
87589408;Chazeuil-Bar-de-l-Etape;680854;2148343
87783167;Andelat;656818;2006693
87110197;Condat;633184;2037237
87407650;Feniers;634043;2036067
87645135;Laroquebrou;588657;1995958
87645481;Murat (Cantal);641961;2012196
87408831;Quatre-Routes-de-Saigne;609961;2039285
87645606;Ste-Anastasie;649681;2019328
87110213;Vebret;614402;2037690
87731885;Alleyras;705605;1991814
87734681;Borne;715102;2012136
87407569;Brioude-Lycée-Lafayette;682069;2032953
87734731;Chamalières;730081;2024188
87734319;Langeac;690856;2011847
87440701;Coubladour;710754;2013702
87409474;Paulhaguet-Monument;692247;2023680
87407965;Le-Puy-en-Velay-Fayolle;722123;2005762
87734749;Retournac;733554;2023750
87395962;Ste-Florine-Lycée-C-fav;677097;2045052
87734715;St-Vincent-le-Château;724437;2017700
87734723;Vorey;723799;2021497
87734574;Ambert;709217;2061999
87734590;Arlanc;708671;2046824
87407536;Bourg-Lastice-Pl.-Poste;617538;2072025
87407940;Le Breuil/Couzes-S.-Fêt;672372;2052859
87462754;Marroule;563842;1932566
87146472;Gages-le-Pont-RN88;629456;1932555
87442467;Naucelle-Centre;600480;1910769
87783795;Recoules;650342;1926860
87442376;Rieupeyroux;592421;1923035
87442715;Lauras;650193;1885928
87613877;Salles-Courbatiers;579495;1941650
87448993;Séverac-Château-Mairie;658642;1924846
87613893;Villefranche-Rouergue;576062;1927443
87613661;Viviez-Decazeville;590576;1950685
87611715;Antignac (Hte-Garonne);457650;1759670
87443697;Auzeville-Tolosan-LEP;531457;1836577
87611236;Luchon;457345;1756469
87446880;Beaumont-Leze-Vignolles;520484;1820319
87442160;Beaupuy-Mairie;536885;1849686
87442871;Buzet-RN;545058;1863507
87611665;Castelnau-d'Estrétefond;519840;1865451
87170811;Gaud;461834;1769403
87611376;Cintegabelle;533723;1811788
87446898;Flambans-Croist (les);521755;1823731
87442236;Francarville-Moulin-RN;552664;1842360
87176974;Gourdan-Polignan-Lycée;457074;1787255
87612028;Labège-Village;534975;1836832
87611210;Lège;458711;1765337
87447813;Lespinasse-RN20;523714;1856879
87618819;Mane;487037;1787533
