spt_ide;saa_ide;spt_code;spt_name;coord;spt_xcoord;spt_ycoord;spt_insee;csp_ide;spt_ufr;spt_sheltered;spt_elevator;spt_escalator;spt_bikeaccepted;spt_bikedepot;spt_visualannouncement;spt_audibleannouncement;spt_appropriatesignage;spt_appropriateescort
12203;7806;OCE9-87594481;gare de Cornil;549782,2024064;549782;2024064;19061;2;0;0;0;0;0;0;0;0;0;0
12208;7808;9-87594168;gare de Egletons;578747,2044688;578747;2044688;19073;2;0;0;0;0;0;0;0;0;0;0
12215;7810;9-87641241;gare de Eygurande-Merlines;609701,2071671;609701;2071671;19080;2;0;0;0;0;0;0;0;0;0;0
12220;7813;OCETrain TER-87594424;gare de Larche;527572,2015040;527572;2015040;19107;2;0;0;0;0;0;0;0;0;0;0
12222;7815;OCETrain TER-87594671;gare de Lubersac;525813,2049874;525813;2049874;19121;2;0;0;0;0;0;0;0;0;0;0
12227;7819;9-87450049;Masseret-Ville;536114,2060159;536114;2060159;19129;2;0;0;0;0;0;0;0;0;0;0
12234;7823;OCE9-87594275;gare de Meymac;586476,2058853;586476;2058853;19136;2;0;0;0;0;0;0;0;0;0;0
12239;7824;OCECar TER-87450064;Meymac-Bourg;0,0;0;0;19136;2;0;0;0;0;0;0;0;0;0;0
12241;7825;9-87594135;gare de Montaignac-St-Hippolyte;572019,2039410;572019;2039410;19143;2;0;0;0;0;0;0;0;0;0;0
12246;7828;OCETrain TER-87594630;gare de Objat;527021,2029846;527021;2029846;19153;2;0;0;0;0;0;0;0;0;0;0
12253;7833;OCETrain TER-87594622;gare de St-Aulaire;526340,2028151;526340;2028151;19182;2;0;0;0;0;0;0;0;0;0;0
12258;7836;9-87594861;St-Pardoux-le-Vieux;595336,2067238;595336;2067238;19233;2;0;0;0;0;0;0;0;0;0;0
12265;7841;OCECar TER-87594499;gare de Tulle;554406,2028871;554406;2028871;19272;2;0;0;0;0;0;0;0;0;0;0
12270;7842;OCECar TER-87495176;Tulle-Citι-Admin;0,0;0;0;19272;2;0;0;0;0;0;0;0;0;0;0
12272;7843;OCE9-87417758;Tulle-Prefecture;555430,2030116;555430;2030116;19272;2;0;0;0;0;0;0;0;0;0;0
12277;7845;9-87594093;gare de Ussel;598273,2061882;598273;2061882;19275;2;0;0;0;0;0;0;0;0;0;0
12284;7848;OCETrain TER-87594200;gare de Uzerche;540034,2049197;540034;2049197;19276;2;0;0;0;0;0;0;0;0;0;0
12289;7850;OCE9-87594614;gare de Le Burg;528746,2024377;528746;2024377;19278;2;0;0;0;0;0;0;0;0;0;0
12291;7851;OCE9-87594606;gare de Varetz;530105,2021564;530105;2021564;19278;2;0;0;0;0;0;0;0;0;0;0
12296;7853;OCE9-87594218;gare de Vigeois;535650,2042805;535650;2042805;19285;2;0;0;0;0;0;0;0;0;0;0
12304;7858;OCECar TER-87417782;Aubusson-Gare-Routiθre;586899,2106077;586899;2106077;23008;2;0;0;0;0;0;0;0;0;0;0
12309;7860;9-87445031;Fourneaux;584449,2113863;584449;2113863;23008;2;0;0;0;0;0;0;0;0;0;0
12311;7862;9-87641845;Auzances;612024,2114272;612024;2114272;23013;2;0;0;0;0;0;0;0;0;0;0
12316;7864;9-87641811;Budeliθre-Chambon;609742,2133601;609742;2133601;23035;2;0;0;0;0;0;0;0;0;0;0
12323;7868;9-87445254;La Courtine;593846,2078268;593846;2078268;23067;2;0;0;0;0;0;0;0;0;0;0
12328;7870;OCECar TER-87641829;Evaux-les-Bains;611040,2129998;611040;2129998;23076;2;0;0;0;0;0;0;0;0;0;0
12335;7873;OCECar TER-87618363;Le Trois-et-Demi;549673,2135888;549673;2135888;23082;2;0;0;0;0;0;0;0;0;0;0
12340;7875;OCE9-87158006;Gouzon;592542,2132339;592542;2132339;23093;2;0;0;0;0;0;0;0;0;0;0
12342;7876;OCENoctilien-87321190;Le Grand Bourg;0,0;0;0;23095;2;0;0;0;0;0;0;0;0;0;0
12347;7878;9-87445007;Ste Feyre;567440,2126637;567440;2126637;23096;2;0;0;0;0;0;0;0;0;0;0
12354;7881;OCECar TER-87484089;Mars (les);610973,2108282;610973;2108282;23123;2;0;0;0;0;0;0;0;0;0;0
12359;7884;OCECar TER-87641878;Lιtrade;611945,2098242;611945;2098242;23131;2;0;0;0;0;0;0;0;0;0;0
12361;7885;9-87451831;Merinchal;611909,2102135;611909;2102135;23131;2;0;0;0;0;0;0;0;0;0;0
12366;7889;OCE9-87445049;Moutier-Roseille;588900,2102068;588900;2102068;23140;2;0;0;0;0;0;0;0;0;0;0
12373;7891;9-87157859;Pontarion;562357,2110923;562357;2110923;23155;2;0;0;0;0;0;0;0;0;0;0
12378;7894;OCECar TER-87417774;La Sauniθre;0,0;0;0;23169;2;0;0;0;0;0;0;0;0;0;0
12385;7896;OCE9-87315952;St-Hilaire-Le-Chβteau;565756,2109272;565756;2109272;23202;2;0;0;0;0;0;0;0;0;0;0
12390;7899;OCETrain TER-87592493;gare de St-Sιbastien;539231,2154267;539231;2154267;23239;2;0;0;0;0;0;0;0;0;0;0
12392;7901;OCECar TER-87618371;St-Vaury;0,0;0;0;23247;2;0;0;0;0;0;0;0;0;0;0
12397;7903;OCETrain TER-87592311;gare de Ambazac;527909,2106281;527909;2106281;87002;2;0;0;0;0;0;0;0;0;0;0
12405;7909;OCETrain TER-87592741;gare de Bussiθre-Galant;497765,2068322;497765;2068322;87027;2;0;0;0;0;0;0;0;0;0;0
12410;7912;OCE9-87592543;gare de Le Dorat;503025,2135237;503025;2135237;87059;2;0;0;0;0;0;0;0;0;0;0
12412;7913;OCETrain TER-87592121;gare de Eymoutiers-Vassiviere;553589,2082321;553589;2082321;87064;2;0;0;0;0;0;0;0;0;0;0
12417;7915;9-87592337;gare de La Jonchθre;533634,2110813;533634;2110813;87079;2;0;0;0;0;0;0;0;0;0;0
12424;7918;OCETrain TER-87592006;gare de Limoges-Bιnιdictins;516941,2093446;516941;2093446;87085;2;0;0;0;0;0;0;0;0;0;0
12429;7920;9-87417683;Limoges-Wilson-Churchil;515868,2092887;515868;2092887;87085;2;0;0;0;0;0;0;0;0;0;0
12431;7921;OCE9-87592279;gare de Magnac-Vicq;530393,2070175;530393;2070175;87088;2;0;0;0;0;0;0;0;0;0;0
12436;7924;OCETrain TER-87592808;gare de La Meyze;512285,2069717;512285;2069717;87096;2;0;0;0;0;0;0;0;0;0;0
12443;7927;OCE9-87157974;Panazol;519560,2092863;519560;2092863;87114;2;0;0;0;0;0;0;0;0;0;0
12252;7833;OCE9-87594622;gare de St-Aulaire;526340,2028151;526340;2028151;19182;2;0;0;0;0;0;0;0;0;0;0
12257;7836;OCE9-87594861;St-Pardoux-le-Vieux;595242,2066522;595242;2066522;19233;2;0;0;0;0;0;0;0;0;0;0
12264;7840;9-87594069;Seilhac;551173,2040878;551173;2040878;19255;2;0;0;0;0;0;0;0;0;0;0
12269;7841;OCECorail Intercitι-87594499;gare de Tulle;554406,2028871;554406;2028871;19272;2;0;0;0;0;0;0;0;0;0;0
12271;7843;9-87417758;Tulle-Prefecture;555430,2030116;555430;2030116;19272;2;0;0;0;0;0;0;0;0;0;0
12276;7845;OCECar TER-87594093;gare de Ussel;598273,2061882;598273;2061882;19275;2;0;0;0;0;0;0;0;0;0;0
12283;7848;OCE9-87594200;gare de Uzerche;540034,2049197;540034;2049197;19276;2;0;0;0;0;0;0;0;0;0;0
12288;7849;9-87594036;Uzerche-Ville;539471,2047197;539471;2047197;19276;2;0;0;0;0;0;0;0;0;0;0
12295;7853;OCETrain TER-87594218;gare de Vigeois;535650,2042805;535650;2042805;19285;2;0;0;0;0;0;0;0;0;0;0
12300;7855;OCECar TER-87445015;Ahun;577578,2120832;577578;2120832;23001;2;0;0;0;0;0;0;0;0;0;0
12303;7857;OCECar TER-87417808;Ajain;573814,2134166;573814;2134166;23002;2;0;0;0;0;0;0;0;0;0;0
12308;7860;OCECar TER-87445031;Fourneaux;584449,2113863;584449;2113863;23008;2;0;0;0;0;0;0;0;0;0;0
12315;7864;OCECar TER-87641811;Budeliθre-Chambon;609742,2133601;609742;2133601;23035;2;0;0;0;0;0;0;0;0;0;0
12320;7866;9-87158030;Chenerailles;587643,2123555;587643;2123555;23061;2;0;0;0;0;0;0;0;0;0;0
12322;7867;OCE9-87597864;Clairavaux;586457,2086280;586457;2086280;23063;2;0;0;0;0;0;0;0;0;0;0
12327;7870;9-87641829;Evaux-les-Bains;611040,2129998;611040;2129998;23076;2;0;0;0;0;0;0;0;0;0;0
12334;7872;OCETrain TER-87597849;gare de Felletin;587046,2098468;587046;2098468;23079;2;0;0;0;0;0;0;0;0;0;0
12339;7875;9-87158006;Gouzon;592542,2132339;592542;2132339;23093;2;0;0;0;0;0;0;0;0;0;0
12341;7875;OCECar TER-87158006;Gouzon;592542,2132339;592542;2132339;23093;2;0;0;0;0;0;0;0;0;0;0
12346;7877;9-87597609;gare de Guιret;564684,2130545;564684;2130545;23096;2;0;0;0;0;0;0;0;0;0;0
12353;7881;9-87484089;Mars (les);610973,2108282;610973;2108282;23123;2;0;0;0;0;0;0;0;0;0;0
12358;7884;9-87641878;Lιtrade;611945,2098242;611945;2098242;23131;2;0;0;0;0;0;0;0;0;0;0
12365;7888;OCETrain TER-87597633;gare de Vieilleville;548712,2121392;548712;2121392;23137;2;0;0;0;0;0;0;0;0;0;0
12370;7890;OCECar TER-87597724;gare de Parsac-Gouzon;587470,2133141;587470;2133141;23149;2;0;0;0;0;0;0;0;0;0;0
12372;7891;OCE9-87157859;Pontarion;562357,2110923;562357;2110923;23155;2;0;0;0;0;0;0;0;0;0;0
12377;7893;OCECar TER-87484097;Rougnat;612807,2117135;612807;2117135;23164;2;0;0;0;0;0;0;0;0;0;0
12384;7895;9-87592378;gare de La Souterraine;534886,2138084;534886;2138084;23176;2;0;0;0;0;0;0;0;0;0;0
12389;7898;OCECar TER-87483982;Merd-la-Breuille (St);607846,2082646;607846;2082646;23221;2;0;0;0;0;0;0;0;0;0;0
12391;7900;OCECar TER-87596593;Lycιe-St-Vaury;0,0;0;0;23247;2;0;0;0;0;0;0;0;0;0;0
12396;7903;OCE9-87592311;gare de Ambazac;527909,2106281;527909;2106281;87002;2;0;0;0;0;0;0;0;0;0;0
12404;7908;OCE9-87417691;Les Quatre-Vents;0,0;0;0;87019;2;0;0;0;0;0;0;0;0;0;0
12409;7911;OCETrain TER-87592840;gare de Coussac-Bonneval;519795,2056916;519795;2056916;87049;2;0;0;0;0;0;0;0;0;0;0
12411;7912;OCETrain TER-87592543;gare de Le Dorat;503025,2135237;503025;2135237;87059;2;0;0;0;0;0;0;0;0;0;0
12416;7915;OCETrain TER-87592337;gare de La Jonchθre;533699,2110856;533699;2110856;87079;2;0;0;0;0;0;0;0;0;0;0
12423;7918;OCECorail Intercitι-87592006;gare de Limoges-Bιnιdictins;516941,2093446;516941;2093446;87085;2;0;0;0;0;0;0;0;0;0;0
12428;7920;OCE9-87417683;Limoges-Wilson-Churchil;515868,2092887;515868;2092887;87085;2;0;0;0;0;0;0;0;0;0;0
12435;7923;9-87450015;Meuzac;529979,2061801;529979;2061801;87095;2;0;0;0;0;0;0;0;0;0;0
12440;7926;OCETrain TER-87592725;gare de Nexon;509755,2077476;509755;2077476;87106;2;0;0;0;0;0;0;0;0;0;0
12442;7927;9-87157974;Panazol;519560,2092863;519560;2092863;87114;2;0;0;0;0;0;0;0;0;0;0
12447;7929;OCE9-87408997;Pierre-Buffiθre-Ville;524008,2077521;524008;2077521;87119;2;0;0;0;0;0;0;0;0;0;0
12454;7934;OCETrain TER-87592691;gare de St-Brice-sur-Vienne;492587,2098388;492587;2098388;87140;2;0;0;0;0;0;0;0;0;0;0
12459;7937;OCE9-87344960;St-Genest-sur-Roselle;529026,2078520;529026;2078520;87144;2;0;0;0;0;0;0;0;0;0;0
12461;7938;OCE9-87450031;Beausoleil;0,0;0;0;87146;2;0;0;0;0;0;0;0;0;0;0
12466;7941;OCE9-87115121;St Hilaire Bonneval;522658,2082042;522658;2082042;87148;2;0;0;0;0;0;0;0;0;0;0
12473;7946;9-87157958;Les Chabannes;0,0;0;0;87156;2;0;0;0;0;0;0;0;0;0;0
12478;7949;OCETrain TER-87592055;gare de St-Priest-Taurion;527287,2098995;527287;2098995;87178;2;0;0;0;0;0;0;0;0;0;0
12485;7952;OCETrain TER-87592824;gare de St-Yrieix-la-Perche;511629,2058288;511629;2058288;87187;2;0;0;0;0;0;0;0;0;0;0
12490;7956;OCETrain TER-87592675;gare de Verneuil-sur-Vienne;504956,2093756;504956;2093756;87201;2;0;0;0;0;0;0;0;0;0;0
12492;7957;OCE9-87115113;Vicq sur Breuilh;525668,2072240;525668;2072240;87203;2;0;0;0;0;0;0;0;0;0;0
12497;7959;9-87743146;gare de Ambronay-Priay;832413,2116816;832413;2116816;1007;2;0;0;0;0;0;0;0;0;0;0
8392;5797;OCENoctilien-87463638;St-Louis-57-Inclinι;0,0;0;0;57618;2;0;0;0;0;0;0;0;0;0;0
8397;5800;OCECar TER-87193714;gare de Sarralbe;943855,2455037;943855;2455037;57628;2;0;0;0;0;0;0;0;0;0;0
8405;5805;OCETGV-87215012;gare de Sarrebourg;946857,2425900;946857;2425900;57630;2;0;0;0;0;0;0;0;0;0;0
8410;5809;OCECar TER-87407031;Sarrebourg Usine Mιphis;947842,2427269;947842;2427269;57630;2;0;0;0;0;0;0;0;0;0;0
8412;5811;OCECar TER-87477638;Sarrebourg-LP-Mιsanges;948036,2425837;948036;2425837;57630;2;0;0;0;0;0;0;0;0;0;0
8417;5815;OCECar TER-87193615;gare de Sarreguemines;945531,2466925;945531;2466925;57631;2;0;0;0;0;0;0;0;0;0;0
8424;5819;OCECar TER-87191635;gare de Sierck-les-Bains;891230,2501504;891230;2501504;57650;2;0;0;0;0;0;0;0;0;0;0
8429;5822;OCETrain TER-87193342;gare de Tιting (Moselle);916389,2459107;916389;2459107;57668;2;0;0;0;0;0;0;0;0;0;0
8431;5824;OCE9-87191007;gare de Thionville;878708,2490876;878708;2490876;57672;2;0;0;0;0;0;0;0;0;0;0
8436;5824;OCETGV-87191007;gare de Thionville;878566,2490833;878566;2490833;57672;2;0;0;0;0;0;0;0;0;0;0
8443;5828;OCECar TER-87193656;gare de Wittring;951182,2461584;951182;2461584;57748;2;0;0;0;0;0;0;0;0;0;0
8448;5830;OCECar TER-87192088;gare de Woippy;878753,2468019;878753;2468019;57751;2;0;0;0;0;0;0;0;0;0;0
8455;5834;OCECar TER-87144410;gare de Arches;911965,2355072;911965;2355072;88011;2;0;0;0;0;0;0;0;0;0;0
8460;5837;OCETrain TER-87144147;gare de Bains-les-Bains;895428,2338764;895428;2338764;88029;2;0;0;0;0;0;0;0;0;0;0
8462;5838;OCECar TER-87144188;gare de Biffontaine;932165,2365755;932165;2365755;88059;2;0;0;0;0;0;0;0;0;0;0
8467;5843;OCE9-87144782;Brouvelieures;926339,2368887;926339;2368887;88076;2;0;0;0;0;0;0;0;0;0;0
8474;5848;OCETrain TER-87144055;gare de Charmes (Vosges);893656,2382932;893656;2382932;88090;2;0;0;0;0;0;0;0;0;0;0
8479;5849;OCECar TER-87144071;gare de Chβtel-Nomexy;900485,2375313;900485;2375313;88094;2;0;0;0;0;0;0;0;0;0;0
8481;5851;OCECar TER-87144287;gare de Contrexιville;864286,2359404;864286;2359404;88114;2;0;0;0;0;0;0;0;0;0;0
8486;5852;OCECar TER-87144196;gare de Corcieux-Vanιmont;937421,2365218;937421;2365218;88115;2;0;0;0;0;0;0;0;0;0;0
8493;5858;OCE9-87174458;Darnieulles;0,0;0;0;88126;2;0;0;0;0;0;0;0;0;0;0
8498;5862;OCE9-87146241;Dommartin (Vosges);921361,2342065;921361;2342065;88148;2;0;0;0;0;0;0;0;0;0;0
8501;5865;OCETrain TER-87144436;gare de Eloyes;917521,2351717;917521;2351717;88158;2;0;0;0;0;0;0;0;0;0;0
8506;5866;OCETrain TER-87144006;gare de Epinal;905199,2361187;905199;2361187;88160;2;0;0;0;0;0;0;0;0;0;0
8513;5871;OCE9-87146308;Frιmifontaine;923231,2373107;923231;2373107;88184;2;0;0;0;0;0;0;0;0;0;0
8518;5874;OCE9-87144220;gare de Hymont-Mattaincourt;882339,2370354;882339;2370354;88246;2;0;0;0;0;0;0;0;0;0;0
8525;5878;OCETrain TER-87144162;gare de Laveline-devant-Bruyθre;928183,2363263;928183;2363263;88262;2;0;0;0;0;0;0;0;0;0;0
8530;5881;OCE9-87141747;Lamerey;889882,2365260;889882;2365260;88281;2;0;0;0;0;0;0;0;0;0;0
8532;5882;OCETrain TER-87144295;gare de Martigny-les-Bains;859796,2351267;859796;2351267;88289;2;0;0;0;0;0;0;0;0;0;0
8537;5887;9-87144212;gare de Mirecourt;881356,2373479;881356;2373479;88304;2;0;0;0;0;0;0;0;0;0;0
8544;5889;OCE9-87141291;gare de Neufchβteau;848463,2378433;848463;2378433;88321;2;0;0;0;0;0;0;0;0;0;0
8549;5892;OCETrain TER-87144204;gare de Poussay;881034,2376017;881034;2376017;88357;2;0;0;0;0;0;0;0;0;0;0
8551;5893;OCETrain TER-87144428;gare de Pouxeux;916021,2353489;916021;2353489;88358;2;0;0;0;0;0;0;0;0;0;0
8556;5896;OCE9-87146290;Blanchifontaine;920339,2379879;920339;2379879;88367;2;0;0;0;0;0;0;0;0;0;0
8563;5903;9-87144105;gare de Raves-Ban-de-Laveline;948972,2373434;948972;2373434;88375;2;0;0;0;0;0;0;0;0;0;0
8568;5904;OCETGV-87144451;gare de Remiremont;917871,2343853;917871;2343853;88383;2;0;0;0;0;0;0;0;0;0;0
8575;5909;OCE9-87143594;Roville-aux-Chκnes;915966,2384807;915966;2384807;88402;2;0;0;0;0;0;0;0;0;0;0
8580;5913;OCE9-87146233;Maxonchamp;921020,2336169;921020;2336169;88408;2;0;0;0;0;0;0;0;0;0;0
8582;5915;OCE9-87405928;Rupt/Moselle (Saulx);925326,2332354;925326;2332354;88408;2;0;0;0;0;0;0;0;0;0;0
8587;5917;OCETrain TER-87144014;gare de St-Diι-des-Vosges;942081,2374812;942081;2374812;88413;2;0;0;0;0;0;0;0;0;0;0
8594;5922;OCETrain TER-87144683;gare de St-Michel-sur-Meurthe;937386,2379600;937386;2379600;88428;2;0;0;0;0;0;0;0;0;0;0
8599;5925;OCE9-87144675;Saulxures-sur-Moselotte;931091,2337069;931091;2337069;88447;2;0;0;0;0;0;0;0;0;0;0
8602;5928;OCE9-87174508;Le Syndicat;924159,2345159;924159;2345159;88462;2;0;0;0;0;0;0;0;0;0;0
8607;5931;OCE9-87144667;Thiιfosse;927904,2339427;927904;2339427;88467;2;0;0;0;0;0;0;0;0;0;0
8614;5938;OCE9-87146043;Velotte-et-Tatignιcourt;884647,2370879;884647;2370879;88499;2;0;0;0;0;0;0;0;0;0;0
8619;5940;OCE9-87144279;gare de Vittel;867952,2362090;867952;2362090;88516;2;0;0;0;0;0;0;0;0;0;0
8621;5941;OCECar TER-87144121;gare de Xertigny;901100,2347046;901100;2347046;88530;2;0;0;0;0;0;0;0;0;0;0
8626;5943;OCECar TER-87213835;Alteckendorf;986941,2434374;986941;2434374;67005;2;0;0;0;0;0;0;0;0;0;0
8633;5946;9-87212308;gare de Bischheim;998446,2415147;998446;2415147;67043;2;0;0;0;0;0;0;0;0;0;0
8638;5947;OCECar TER-87214296;gare de Bischoffsheim;981374,2400087;981374;2400087;67045;2;0;0;0;0;0;0;0;0;0;0
5851;4575;9-87316331;Hallu-Chilly;632635,2533059;632635;2533059;80409;2;0;0;0;0;0;0;0;0;0;0
5856;4578;OCETrain TER-87313338;gare de Hargicourt-Pierrepont;614091,2524123;614091;2524123;80419;2;0;0;0;0;0;0;0;0;0;0
5858;4579;OCE9-87315267;Hattencourt;632571,2530245;632571;2530245;80421;2;0;0;0;0;0;0;0;0;0;0
4602;3849;OCERER B-87758698;gare de Bourg-la-Reine;598224,2420217;598224;2420217;92014;2;0;0;0;0;0;0;0;0;0;0
4610;3855;OCETransilien-87391565;gare de Clamart;595337,2423945;595337;2423945;92023;2;0;0;0;0;0;0;0;0;0;0
4615;3858;OCENoctilien-87381095;gare de Le Stade;594445,2437035;594445;2437035;92025;2;0;0;0;0;0;0;0;0;0;0
4617;3859;OCENoctilien-87432856;Courbevoie-Becon-Noctil;0,0;0;0;92026;2;0;0;0;0;0;0;0;0;0;0
4622;3862;OCERER A-87758011;gare de Grande-Arche-La Dιfense;592793,2432805;592793;2432805;92026;2;0;0;0;0;0;0;0;0;0;0
4629;3868;OCENoctilien-87271205;gare de Gennevilliers;597883,2437235;597883;2437235;92036;2;0;0;0;0;0;0;0;0;0;0
4634;3871;OCERER C-87393074;gare de Issy;594306,2424594;594306;2424594;92040;2;0;0;0;0;0;0;0;0;0;0
4641;3875;OCENoctilien-87393108;gare de Meudon;592970,2424048;592970;2424048;92048;2;0;0;0;0;0;0;0;0;0;0
4646;3879;OCETransilien-87386318;gare de Nanterre-Universitι;591099,2433704;591099;2433704;92050;2;0;0;0;0;0;0;0;0;0;0
4648;3881;OCETransilien-87382218;gare de La Dιfense;592819,2432592;592819;2432592;92062;2;0;0;0;0;0;0;0;0;0;0
4653;3884;OCERER A-87758052;gare de Rueil-Malmaison;587870,2432126;587870;2432126;92063;2;0;0;0;0;0;0;0;0;0;0
4661;3890;OCETransilien-87382341;gare de Sθvres-Ville-d'Avray;590013,2425458;590013;2425458;92072;2;0;0;0;0;0;0;0;0;0;0
4666;3894;OCETransilien-87382374;gare de Suresnes-Mont-Valιrien;591523,2430383;591523;2430383;92073;2;0;0;0;0;0;0;0;0;0;0
4668;3895;OCETransilien-87391532;gare de Vanves-Malakoff;596696,2424460;596696;2424460;92075;2;0;0;0;0;0;0;0;0;0;0
4673;3899;OCETransilien-87271411;gare de Aulnay-sous-Bois;611577,2437084;611577;2437084;93005;2;0;0;0;0;0;0;0;0;0;0
4680;3904;OCETransilien-87988717;gare de Lycιe-Henri-Sellier;613090,2435392;613090;2435392;93010;2;0;0;0;0;0;0;0;0;0;0
4685;3909;OCENoctilien-87986547;Drancy-Centre;0,0;0;0;93029;2;0;0;0;0;0;0;0;0;0;0
4692;3914;OCENoctilien-87986570;Le-Cygne-d'Enghien;0,0;0;0;93031;2;0;0;0;0;0;0;0;0;0;0
4697;3917;OCETransilien-87113860;gare de Gargan;613248,2434456;613248;2434456;93046;2;0;0;0;0;0;0;0;0;0;0
4699;3919;OCERER A-87758318;gare de Neuilly-Plaisance;613008,2428364;613008;2428364;93049;2;0;0;0;0;0;0;0;0;0;0
4704;3922;OCENoctilien-87433201;Maison-Blanche-Noctilie;0,0;0;0;93050;2;0;0;0;0;0;0;0;0;0;0
4713;3927;OCENoctilien-87113209;gare de Pantin;604688,2433279;604688;2433279;93055;2;0;0;0;0;0;0;0;0;0;0
4718;3930;OCERER D-87271163;gare de Pierrefitte-Stains;602614,2440660;602614;2440660;93059;2;0;0;0;0;0;0;0;0;0;0
4720;3931;OCERER E-87113472;gare de Raincy-Villemom.-Montf;612881,2432346;612881;2432346;93062;2;0;0;0;0;0;0;0;0;0;0
4725;3933;OCENoctilien-87433128;Rosny-Bois-Perrier-Noct;610640,2431610;610640;2431610;93064;2;0;0;0;0;0;0;0;0;0;0
4732;3938;OCETransilien-87271015;gare de St-Denis;600696,2437396;600696;2437396;93066;2;0;0;0;0;0;0;0;0;0;0
4737;3941;OCENoctilien-87271247;gare de St-Ouen;598766,2434120;598766;2434120;93070;2;0;0;0;0;0;0;0;0;0;0
4739;3943;OCERER B-87271445;gare de Sevran-Beaudottes;613775,2438847;613775;2438847;93071;2;0;0;0;0;0;0;0;0;0;0
4744;3948;OCENoctilien-87982116;Foyer-des-Bruyθres;0,0;0;0;93073;2;0;0;0;0;0;0;0;0;0;0
4751;3955;OCENoctilien-87590588;Ablon-Noctilien;606090,2414099;606090;2414099;94001;2;0;0;0;0;0;0;0;0;0;0
4756;3959;OCERER A-87758201;gare de Boissy-St-Lιger;612421,2417187;612421;2417187;94004;2;0;0;0;0;0;0;0;0;0;0
4763;3964;OCENoctilien-87984666;Parc-du-Tremblay;0,0;0;0;94017;2;0;0;0;0;0;0;0;0;0;0
4769;3969;OCERER D-87608802;gare de Creteil-Pompadour;0,0;0;0;94028;2;0;0;0;0;0;0;0;0;0;0
4771;3971;OCERER E-87113712;gare de Val-de-Fontenay;611300,2428798;611300;2428798;94033;2;0;0;0;0;0;0;0;0;0;0
4776;3974;OCERER B-87758656;gare de Gentilly;600320,2424128;600320;2424128;94037;2;0;0;0;0;0;0;0;0;0;0
4783;3979;OCERER D-87681155;gare de Maisons-Alfort-Alfortv.;606624,2422625;606624;2422625;94046;2;0;0;0;0;0;0;0;0;0;0
4788;3982;OCERER A-87758136;gare de Nogent-sur-Marne;609948,2426228;609948;2426228;94052;2;0;0;0;0;0;0;0;0;0;0
4790;3984;OCENoctilien-87414417;Aιrogare-d'Orly-Sud;604869,2415918;604869;2415918;94054;2;0;0;0;0;0;0;0;0;0;0
4795;3987;OCERER C-87546200;gare de Orly-Ville;604876,2415924;604876;2415924;94054;2;0;0;0;0;0;0;0;0;0;0
4802;3991;OCERER C-87546291;gare de Rungis-la-Fraternelle;601196,2415754;601196;2415754;94065;2;0;0;0;0;0;0;0;0;0;0
4807;3995;OCENoctilien-87545277;gare de Villeneuve-le-Roi;606599,2415707;606599;2415707;94077;2;0;0;0;0;0;0;0;0;0;0
4810;3998;OCENoctilien-87681858;gare de Villeneuve-Prairie;607122,2418531;607122;2418531;94078;2;0;0;0;0;0;0;0;0;0;0
4815;4000;OCENoctilien-87681809;gare de Villeneuve-Triage;607494,2416358;607494;2416358;94078;2;0;0;0;0;0;0;0;0;0;0
4823;4005;OCERER E-87113795;gare de Villiers/M.-Plessis-Tr.;615121,2424997;615121;2424997;94079;2;0;0;0;0;0;0;0;0;0;0
4828;4010;OCENoctilien-87492108;gare de Les Ardoines;605341,2420491;605341;2420491;94081;2;0;0;0;0;0;0;0;0;0;0
4835;4015;OCENoctilien-87381848;gare de Argenteuil;594186,2438758;594186;2438758;95018;2;0;0;0;0;0;0;0;0;0;0
4840;4018;OCETransilien-87276162;gare de Chaponval;585788,2452365;585788;2452365;95039;2;0;0;0;0;0;0;0;0;0;0
9752;6454;OCECar TER-87396358;gare de Voivres;431802,2328100;431802;2328100;72381;2;0;0;0;0;0;0;0;0;0;0
9757;6457;OCE9-87320739;Beauvoir-sur-Mer-(Nico);266280,2220739;266280;2220739;85018;2;0;0;0;0;0;0;0;0;0;0
9764;6461;OCETrain TER-87486324;gare de Bournezeau;331049,2189515;331049;2189515;85034;2;0;0;0;0;0;0;0;0;0;0
9769;6463;OCE9-87481390;gare de Challans;279208,2213467;279208;2213467;85047;2;0;0;0;0;0;0;0;0;0;0
9771;6464;OCECar TER-87486332;gare de Chantonnay;340725,2193388;340725;2193388;85051;2;0;0;0;0;0;0;0;0;0;0
9776;6466;9-87485615;Fontenay-le-Comte-(PEMU;359649,2166727;359649;2166727;85092;2;0;0;0;0;0;0;0;0;0;0
9783;6470;OCETrain TER-87486126;gare de L'Herbergement-les-Br.;317643,2218559;317643;2218559;85108;2;0;0;0;0;0;0;0;0;0;0
9788;6472;OCE9-87486258;gare de Luηon;330962,2168637;330962;2168637;85128;2;0;0;0;0;0;0;0;0;0;0
9795;6476;OCETrain TER-87486423;gare de La Mothe-Achard;294007,2186316;294007;2186316;85152;2;0;0;0;0;0;0;0;0;0;0
9800;6478;OCE9-87486282;Nalliers (Centre);341989,2168937;341989;2168937;85159;2;0;0;0;0;0;0;0;0;0;0
9803;6479;9-87320762;Noirmoutier-en-l'Ile;251448,2232473;251448;2232473;85163;2;0;0;0;0;0;0;0;0;0;0
